timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'NZDUSD=X')","('high', 'NZDUSD=X')","('low', 'NZDUSD=X')","('close', 'NZDUSD=X')","('volume', 'NZDUSD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-07 23:00:00+00:00,0.5940005779266357,0.5943889617919922,0.5940005779266357,0.5941064357757568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.426785945432841,0.602346690416336,-0.6627859454328393,0.6041618725061416,-0.8087859454328373,0.6056289374828339,-0.926785945432841,0.6070960024595261,-1.0447859454328445,0.6091847051382064,-1.2127859454328376,0.6118453145027161,-1.4267859454328409,0.615227023601532,-1.698785945432845,0.6195287564992905,-2.0447859454328445,0.5960308513641357,-0.1547859454328371,0.594194769859314,0.6056836416006088,0.6056836416006088,0.0,0.0,-1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.426785945432841,1.4267859454328409,1.426785945432841,,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 00:00:00+00:00,0.5942476391792297,0.5953089594841003,0.5941770672798157,0.5952026844024658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.33861170638630406,0.602346690416336,-0.5746117063863024,0.6041618725061416,-0.7206117063863003,0.6056289374828339,-0.838611706386304,0.6070960024595261,-0.9566117063863077,0.6091847051382064,-1.1246117063863006,0.6118453145027161,-1.3386117063863041,0.615227023601532,-1.610611706386308,0.6195287564992905,-1.9566117063863078,0.5960308513641357,-0.06661170638630018,0.594743013381958,0.6056836416006088,0.6056836416006088,78.80613094363645,0.7880613094363644,1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.33861170638630406,1.3386117063863041,1.3386117063863041,0.0018452057757589735,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 01:00:00+00:00,0.5951318144798279,0.5964452028274536,0.5950964093208313,0.5963740348815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.24439682242901042,0.602346690416336,-0.4803968224290088,0.6041618725061416,-0.6263968224290067,0.6056289374828339,-0.7443968224290104,0.6070960024595261,-0.862396822429014,0.6091847051382064,-1.030396822429007,0.6118453145027161,-1.2443968224290105,0.615227023601532,-1.5163968224290143,0.6195287564992905,-1.8623968224290142,0.5960308513641357,0.027603177570993422,0.5957708060741425,0.6056836416006088,0.6056836416006088,83.6804464498938,0.836804464498938,1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.24439682242901042,1.2443968224290105,1.2443968224290105,0.001967985880812817,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 02:00:00+00:00,0.5965518951416016,0.5974072217941284,0.5965163707733154,0.5967655777931213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.21290396812840684,0.602346690416336,-0.4489039681284052,0.6041618725061416,-0.5949039681284032,0.6056289374828339,-0.7129039681284068,0.6070960024595261,-0.8309039681284105,0.6091847051382064,-0.9989039681284034,0.6118453145027161,-1.2129039681284068,0.615227023601532,-1.4849039681284106,0.6195287564992905,-1.8309039681284105,0.5960308513641357,0.059096031871597,0.5969617962837219,0.6056836416006088,0.6056836416006088,81.85034819507311,0.8185034819507311,1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.21290396812840684,1.2129039681284068,1.2129039681284068,0.0006565391660742215,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 03:00:00+00:00,0.5968723893165588,0.5976214408874512,0.5968723893165588,0.5969436764717102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.1985790101971839,0.602346690416336,-0.43457901019718226,0.6041618725061416,-0.5805790101971803,0.6056289374828339,-0.6985790101971839,0.6070960024595261,-0.8165790101971876,0.6091847051382064,-0.9845790101971805,0.6118453145027161,-1.1985790101971838,0.615227023601532,-1.4705790101971878,0.6195287564992905,-1.8165790101971875,0.5960308513641357,0.07342098980281996,0.597246915102005,0.6056836416006088,0.6056836416006088,79.37903646546775,0.7937903646546774,1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.1985790101971839,1.1985790101971838,1.1985790101971838,0.0002984399322216724,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 04:00:00+00:00,0.5970149636268616,0.5974786281585693,0.5969080328941345,0.5970149636268616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.19284519169459266,0.602346690416336,-0.428845191694591,0.6041618725061416,-0.574845191694589,0.6056289374828339,-0.6928451916945927,0.6070960024595261,-0.8108451916945963,0.6091847051382064,-0.9788451916945893,0.6118453145027161,-1.1928451916945926,0.615227023601532,-1.4648451916945966,0.6195287564992905,-1.8108451916945962,0.5960308513641357,0.07915480830541119,0.5971933305263519,0.6056836416006088,0.6056836416006088,76.68161032302093,0.7668161032302093,1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.19284519169459266,1.1928451916945926,1.1928451916945926,0.0001194202367176267,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 05:00:00+00:00,0.5970149636268616,0.5970149636268616,0.5954862236976624,0.59598308801651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.27584173510333815,0.602346690416336,-0.5118417351033365,0.6041618725061416,-0.6578417351033345,0.6056289374828339,-0.7758417351033382,0.6070960024595261,-0.8938417351033419,0.6091847051382064,-1.0618417351033347,0.6118453145027161,-1.2758417351033382,0.615227023601532,-1.547841735103342,0.6195287564992905,-1.8938417351033419,0.5960308513641357,-0.003841735103334318,0.596250593662262,0.6056836416006088,0.6056836416006088,73.8129452873285,0.738129452873285,1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.27584173510333815,1.2758417351033382,1.2758417351033382,-0.001728391536592211,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 06:00:00+00:00,0.5959475636482239,0.5960896611213684,0.5927330851554871,0.5927330851554871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.537248246535019,0.602346690416336,-0.7732482465350173,0.6041618725061416,-0.9192482465350154,0.6056289374828339,-1.037248246535019,0.6070960024595261,-1.1552482465350227,0.6091847051382064,-1.3232482465350155,0.6118453145027161,-1.537248246535019,0.615227023601532,-1.8092482465350228,0.6195287564992905,-2.1552482465350224,0.5960308513641357,-0.2652482465350151,0.5944113731384277,0.6056836416006088,0.6056836416006088,40.450118124922284,0.40450118124922285,-1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.537248246535019,1.537248246535019,1.537248246535019,-0.005453179672999187,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 07:00:00+00:00,0.5921714901924133,0.5929439663887024,0.5920312404632568,0.5928033590316772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.5315959287970966,0.602346690416336,-0.767595928797095,0.6041618725061416,-0.9135959287970931,0.6056289374828339,-1.0315959287970966,0.6070960024595261,-1.1495959287971003,0.6091847051382064,-1.3175959287970933,0.6118453145027161,-1.5315959287970966,0.615227023601532,-1.8035959287971006,0.6195287564992905,-2.1495959287971003,0.5960308513641357,-0.2595959287970928,0.5924876034259796,0.6056836416006088,0.6056836416006088,41.026482998670105,0.41026482998670105,-1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.5315959287970966,1.5315959287970966,1.5315959287970966,0.00011855905794733168,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 08:00:00+00:00,0.5928736925125122,0.593225359916687,0.5921714901924133,0.5921714901924133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994125604629517,-0.5824188468121215,0.602346690416336,-0.81841884681212,0.6041618725061416,-0.9644188468121179,0.6056289374828339,-1.0824188468121216,0.6070960024595261,-1.2004188468121253,0.6091847051382064,-1.3684188468121181,0.6118453145027161,-1.5824188468121216,0.615227023601532,-1.8544188468121254,0.6195287564992905,-2.2004188468121253,0.5960308513641357,-0.3104188468121177,0.5926984250545502,0.6056836416006088,0.6056836416006088,37.741947664539516,0.37741947664539516,-1,0.0,0.0012541030134473527,0.5,1.0,1.0,0.0,0.5994125604629517,0.6118453145027161,-0.5824188468121215,1.5824188468121216,1.5824188468121214,-0.0010658995595032028,,,,,neutral,0.5,0.0,0.0,LOW,0
