timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'USDCHF=X')","('high', 'USDCHF=X')","('low', 'USDCHF=X')","('close', 'USDCHF=X')","('volume', 'USDCHF=X')"
2025-05-06 10:49:07+00:00,0.82534,0.82534,0.82534,0.82534,0.0,,,,,,,,
2025-05-07 23:00:00+00:00,0.8238999843597412,0.8241299986839294,0.8233000040054321,0.8241000175476074,0.0,0.0,0.0,,,,,,
2025-05-08 00:00:00+00:00,0.8241299986839294,0.8242999911308289,0.8227499723434448,0.8239099979400635,0.0,0.0,0.0,,,,,,
2025-05-08 01:00:00+00:00,0.8238999843597412,0.8241099715232849,0.8223299980163574,0.8224599957466125,0.0,0.0,0.0,,,,,,
2025-05-08 02:00:00+00:00,0.8224200010299683,0.8234500288963318,0.8223299980163574,0.8230900168418884,0.0,0.0,0.0,,,,,,
2025-05-08 03:00:00+00:00,0.8230900168418884,0.8233799934387207,0.8224400281906128,0.8231899738311768,0.0,0.0,0.0,,,,,,
2025-05-08 04:00:00+00:00,0.8231599926948547,0.8241699934005737,0.8229600191116333,0.8241199851036072,0.0,0.0,0.0,,,,,,
2025-05-08 05:00:00+00:00,0.8240900039672852,0.8255699872970581,0.8240299820899963,0.824720025062561,0.0,0.0,0.0,,,,,,
2025-05-08 06:00:00+00:00,0.8247299790382385,0.8279299736022949,0.8243700265884399,0.8271499872207642,0.0,0.0,0.0,,,,,,
2025-05-08 07:00:00+00:00,0.8271700143814087,0.8291699886322021,0.8270800113677979,0.8272799849510193,0.0,0.0,0.0,,,,,,
2025-05-08 08:00:00+00:00,0.827269971370697,0.828000009059906,0.825439989566803,0.8268799781799316,0.0,0.0,0.0,,,,,,
2025-05-08 09:00:00+00:00,0.8268399834632874,0.8270900249481201,0.8254799842834473,0.8260300159454346,0.0,0.0,0.0,,,,,,
2025-05-08 10:00:00+00:00,0.8259999752044678,0.8265200257301331,0.8248699903488159,0.8260499835014343,0.0,0.0,0.0,,,,,,
2025-05-08 11:00:00+00:00,0.8260200023651123,0.8263700008392334,0.8248599767684937,0.8250600099563599,0.0,0.0,0.0,,,,,,
2025-05-08 12:00:00+00:00,0.8250300288200378,0.8262699842453003,0.8231300115585327,0.8243600130081177,0.0,0.0,0.0,,,,,,
2025-05-08 13:00:00+00:00,0.8243100047111511,0.8258200287818909,0.8239200115203857,0.8253600001335144,0.0,0.0,0.0,,,,,,
2025-05-08 14:00:00+00:00,0.8253700137138367,0.8274000287055969,0.8245400190353394,0.8271200060844421,0.0,0.0,0.0,,,,,,
2025-05-08 15:00:00+00:00,0.8270999789237976,0.8298900127410889,0.8257399797439575,0.8291599750518799,0.0,0.0,0.0,,,,,,
2025-05-08 16:00:00+00:00,0.8291599750518799,0.8313999772071838,0.8288499712944031,0.8307999968528748,0.0,0.0,0.0,,,,,,
2025-05-08 17:00:00+00:00,0.830810010433197,0.8320500254631042,0.8304200172424316,0.8308899998664856,0.0,0.0,0.0,,,,,,
2025-05-08 18:00:00+00:00,0.8309000134468079,0.831529974937439,0.830560028553009,0.8311600089073181,0.0,0.0,0.0,,,,,,
2025-05-08 19:00:00+00:00,0.8312100172042847,0.8332200050354004,0.8307700157165527,0.8311499953269958,0.0,0.0,0.0,,,,,,
2025-05-08 20:00:00+00:00,0.8311700224876404,0.8320199847221375,0.8310099840164185,0.8317000269889832,0.0,0.0,0.0,,,,,,
2025-05-08 21:00:00+00:00,0.8307399749755859,0.8312699794769287,0.8296099901199341,0.8303899765014648,0.0,0.0,0.0,,,,,,
2025-05-08 22:00:00+00:00,0.8306999802589417,0.8313999772071838,0.8303200006484985,0.8308799862861633,0.0,0.0,0.0,,,,,,
2025-05-08 23:00:00+00:00,0.8309100270271301,0.8320099711418152,0.8308200240135193,0.8316699862480164,0.0,0.0,0.0,,,,,,
2025-05-09 00:00:00+00:00,0.8317000269889832,0.8323900103569031,0.8308299779891968,0.8308799862861633,0.0,0.0,0.0,,,,,,
2025-05-09 01:00:00+00:00,0.830839991569519,0.8328999876976013,0.8306999802589417,0.8327500224113464,0.0,0.0,0.0,,,,,,
2025-05-09 02:00:00+00:00,0.8327999711036682,0.8341000080108643,0.8317400217056274,0.831820011138916,0.0,0.0,0.0,,,,,,
2025-05-09 03:00:00+00:00,0.8317999839782715,0.8320000171661377,0.8310800194740295,0.8315899968147278,0.0,0.0,0.0,,,,,,
2025-05-09 04:00:00+00:00,0.83160001039505,0.8316199779510498,0.8309900164604187,0.8312900066375732,0.0,0.0,0.0,,,,,,
2025-05-09 05:00:00+00:00,0.831279993057251,0.832099974155426,0.830780029296875,0.8309400081634521,0.0,0.0,0.0,,,,,,
2025-05-09 06:00:00+00:00,0.8309000134468079,0.8316500186920166,0.8300899863243103,0.8305699825286865,0.0,0.0,0.0,,,,,,
2025-05-09 07:00:00+00:00,0.8306000232696533,0.8308299779891968,0.8298400044441223,0.8305299878120422,0.0,0.0,0.0,,,,,,
2025-05-09 08:00:00+00:00,0.83051997423172,0.831279993057251,0.8298699855804443,0.8301799893379211,0.0,0.0,0.0,,,,,,
2025-05-09 09:00:00+00:00,0.83024001121521,0.8319600224494934,0.8301799893379211,0.8318300247192383,0.0,0.0,0.0,,,,,,
2025-05-09 10:00:00+00:00,0.8318300247192383,0.8324999809265137,0.8309000134468079,0.8313999772071838,0.0,0.0,0.0,,,,,,
2025-05-09 11:00:00+00:00,0.8313999772071838,0.8317400217056274,0.8301600217819214,0.830560028553009,0.0,0.0,0.0,,,,,,
2025-05-09 12:00:00+00:00,0.8306199908256531,0.8317199945449829,0.8299800157546997,0.83024001121521,0.0,0.0,0.0,,,,,,
2025-05-09 13:00:00+00:00,0.8302099704742432,0.8306699991226196,0.8291299939155579,0.8298199772834778,0.0,0.0,0.0,,,,,,
2025-05-09 14:00:00+00:00,0.8297899961471558,0.830299973487854,0.8269000053405762,0.8289499878883362,0.0,0.0,0.0,,,,,,
2025-05-09 15:00:00+00:00,0.8289700150489807,0.8300700187683105,0.8287799954414368,0.8297799825668335,0.0,0.0,0.0,,,,,,
2025-05-09 16:00:00+00:00,0.8298100233078003,0.8314800262451172,0.8293099999427795,0.831309974193573,0.0,0.0,0.0,,,,,,
2025-05-09 17:00:00+00:00,0.8313300013542175,0.8314800262451172,0.83051997423172,0.8308600187301636,0.0,0.0,0.0,,,,,,
2025-05-09 18:00:00+00:00,0.8308699727058411,0.8313000202178955,0.8305799961090088,0.8310199975967407,0.0,0.0,0.0,,,,,,
2025-05-09 19:00:00+00:00,0.831030011177063,0.8316100239753723,0.8308500051498413,0.8309000134468079,0.0,0.0,0.0,,,,,,
2025-05-09 20:00:00+00:00,0.8309100270271301,0.8316599726676941,0.8301500082015991,0.8314099907875061,0.0,0.0,0.0,,,,,,
