timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'USDCHF=X')","('high', 'USDCHF=X')","('low', 'USDCHF=X')","('close', 'USDCHF=X')","('volume', 'USDCHF=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-06 10:49:07+00:00,0.82534,0.82534,0.82534,0.82534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.9502567311488814,0.7902402055263519,3.7142567311488865,0.7916199082136154,3.5682567311488844,0.7927350103855133,3.4502567311488814,0.7938501125574112,3.332256731148878,0.7954377156496047,3.1642567311488863,0.7974600195884705,2.9502567311488814,0.8000304245948792,2.67825673114888,0.8033001309633255,2.332256731148878,0.7854395961761474,4.222256731148883,0.82534,0.7927765904664994,0.7927765904664994,0.0,0.0,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.9502567311488814,-2.9502567311488814,-2.9502567311488814,,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-07 23:00:00+00:00,0.8238999843597412,0.8241299986839294,0.8233000040054321,0.8241000175476074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.8190419123908037,0.7902402055263519,3.583041912390809,0.7916199082136154,3.437041912390807,0.7927350103855133,3.3190419123908037,0.7938501125574112,3.2010419123908007,0.7954377156496047,3.033041912390809,0.7974600195884705,2.8190419123908037,0.8000304245948792,2.5470419123908026,0.8033001309633255,2.2010419123908007,0.7854395961761474,4.091041912390805,0.8237150013446808,0.7927765904664994,0.7927765904664994,0.0,0.0,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.8190419123908037,-2.8190419123908037,-2.8190419123908037,-0.0015023898664702218,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 00:00:00+00:00,0.8241299986839294,0.8242999911308289,0.8227499723434448,0.8239099979400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.798934056576997,0.7902402055263519,3.562934056577002,0.7916199082136154,3.4169340565770003,0.7927350103855133,3.298934056576997,0.7938501125574112,3.180934056576994,0.7954377156496047,3.012934056577002,0.7974600195884705,2.798934056576997,0.8000304245948792,2.5269340565769958,0.8033001309633255,2.180934056576994,0.7854395961761474,4.0709340565769985,0.8235249817371368,0.7927765904664994,0.7927765904664994,0.0,0.0,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.798934056576997,-2.798934056576997,-2.798934056576997,-0.00023057833211725942,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 01:00:00+00:00,0.8238999843597412,0.8241099715232849,0.8223299980163574,0.8224599957466125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.645494969882368,0.7902402055263519,3.409494969882373,0.7916199082136154,3.263494969882371,0.7927350103855133,3.145494969882368,0.7938501125574112,3.0274949698823646,0.7954377156496047,2.859494969882373,0.7974600195884705,2.645494969882368,0.8000304245948792,2.3734949698823664,0.8033001309633255,2.0274949698823646,0.7854395961761474,3.917494969882369,0.8232199847698212,0.7927765904664994,0.7927765904664994,0.0,0.0,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.645494969882368,-2.645494969882368,-2.645494969882368,-0.0017599036267021972,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 02:00:00+00:00,0.8224200010299683,0.8234500288963318,0.8223299980163574,0.8230900168418884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.712163739001545,0.7902402055263519,3.4761637390015503,0.7916199082136154,3.3301637390015486,0.7927350103855133,3.212163739001545,0.7938501125574112,3.094163739001542,0.7954377156496047,2.9261637390015505,0.7974600195884705,2.712163739001545,0.8000304245948792,2.440163739001544,0.8033001309633255,2.094163739001542,0.7854395961761474,3.9841637390015467,0.8228900134563446,0.7927765904664994,0.7927765904664994,17.949189327530277,0.17949189327530277,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.712163739001545,-2.712163739001545,-2.712163739001545,0.0007660203517909636,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 03:00:00+00:00,0.8230900168418884,0.8233799934387207,0.8224400281906128,0.8231899738311768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.7227411775836514,0.7902402055263519,3.4867411775836565,0.7916199082136154,3.3407411775836544,0.7927350103855133,3.2227411775836514,0.7938501125574112,3.104741177583648,0.7954377156496047,2.9367411775836567,0.7974600195884705,2.7227411775836514,0.8000304245948792,2.45074117758365,0.8033001309633255,2.104741177583648,0.7854395961761474,3.9947411775836525,0.8229100108146667,0.7927765904664994,0.7927765904664994,20.221098504831275,0.20221098504831275,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.7227411775836514,-2.7227411775836514,-2.7227411775836514,0.00012144113917433863,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 04:00:00+00:00,0.8231599926948547,0.8241699934005737,0.8229600191116333,0.8241199851036072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.821154877164212,0.7902402055263519,3.5851548771642174,0.7916199082136154,3.4391548771642153,0.7927350103855133,3.321154877164212,0.7938501125574112,3.203154877164209,0.7954377156496047,3.035154877164217,0.7974600195884705,2.821154877164212,0.8000304245948792,2.5491548771642107,0.8033001309633255,2.203154877164209,0.7854395961761474,4.0931548771642134,0.8235650062561035,0.7927765904664994,0.7927765904664994,36.56369368447062,0.3656369368447062,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.821154877164212,-2.821154877164212,-2.821154877164212,0.0011297650627377642,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 05:00:00+00:00,0.8240900039672852,0.8255699872970581,0.8240299820899963,0.824720025062561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,3.884651045444511,0.7902402055263519,3.6486510454445162,0.7916199082136154,3.502651045444514,0.7927350103855133,3.384651045444511,0.7938501125574112,3.2666510454445077,0.7954377156496047,3.098651045444516,0.7974600195884705,2.884651045444511,0.8000304245948792,2.6126510454445095,0.8033001309633255,2.2666510454445077,0.7854395961761474,4.156651045444512,0.8247999846935272,0.7927765904664994,0.7927765904664994,43.969154782008275,0.43969154782008274,-1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,3.884651045444511,-2.884651045444511,-2.884651045444511,0.0007280978131825044,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 06:00:00+00:00,0.8247299790382385,0.8279299736022949,0.8243700265884399,0.8271499872207642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,4.141789397331988,0.7902402055263519,3.905789397331993,0.7916199082136154,3.759789397331991,0.7927350103855133,3.641789397331988,0.7938501125574112,3.5237893973319845,0.7954377156496047,3.3557893973319928,0.7974600195884705,3.141789397331988,0.8000304245948792,2.8697893973319863,0.8033001309633255,2.5237893973319845,0.7854395961761474,4.413789397331989,0.8261500000953674,0.7927765904664994,0.7927765904664994,61.95500820548427,0.6195500820548427,1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,4.141789397331988,-3.141789397331988,-3.141789397331988,0.002946408580316362,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 07:00:00+00:00,0.8271700143814087,0.8291699886322021,0.8270800113677979,0.8272799849510193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880100011825562,4.155545744110505,0.7902402055263519,3.91954574411051,0.7916199082136154,3.7735457441105082,0.7927350103855133,3.655545744110505,0.7938501125574112,3.537545744110502,0.7954377156496047,3.36954574411051,0.7974600195884705,3.155545744110505,0.8000304245948792,2.8835457441105037,0.8033001309633255,2.537545744110502,0.7854395961761474,4.427545744110506,0.828125,0.7927765904664994,0.7927765904664994,62.59731557989583,0.6259731557989583,1,0.0,0.001878570034844532,0.5,1.0,1.0,0.0,0.7880100011825562,0.7974600195884705,4.155545744110505,-3.155545744110505,-3.155545744110505,0.0001571634313770609,,,,,neutral,0.5,0.0,0.0,LOW,0
