timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'GBPUSD=X')","('high', 'GBPUSD=X')","('low', 'GBPUSD=X')","('close', 'GBPUSD=X')","('volume', 'GBPUSD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-06 10:49:03+00:00,1.3339,1.3339,1.3339,1.3339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.200156812968703,1.362710422515869,-1.4361568129686983,1.36563929605484,-1.5821568129686998,1.3680064678192139,-1.700156812968703,1.3703736395835877,-1.8181568129687062,1.3737438502311707,-1.9861568129687073,1.3780368566513062,-2.200156812968703,1.3834933881759643,-2.4721568129687026,1.3904344172477723,-2.8181568129687062,1.3525195474624634,-0.9281568129687036,1.3339,1.3680947352409363,1.0,0.0,0.0,-1,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.200156812968703,2.200156812968703,2.200156812968703,,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 11:10:24+00:00,1.33553,1.33553,1.33553,1.33553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.1189037315933916,1.362710422515869,-1.3549037315933867,1.36563929605484,-1.5009037315933884,1.3680064678192139,-1.6189037315933916,1.3703736395835877,-1.7369037315933946,1.3737438502311707,-1.9049037315933957,1.3780368566513062,-2.1189037315933916,1.3834933881759643,-2.390903731593391,1.3904344172477723,-2.7369037315933946,1.3525195474624634,-0.846903731593392,1.33553,1.3680947352409363,1.0,27.932023522632235,0.2793202352263224,-1,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.1189037315933916,2.1189037315933916,2.1189037315933916,0.001221980658220323,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-07 23:00:00+00:00,1.3288153409957886,1.3296104669570925,1.3288153409957886,1.3292216062545776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.4333677992892881,1.362710422515869,-1.6693677992892835,1.36563929605484,-1.815367799289285,1.3680064678192139,-1.9333677992892881,1.3703736395835877,-2.0513677992892916,1.3737438502311707,-2.219367799289292,1.3780368566513062,-2.433367799289288,1.3834933881759643,-2.7053677992892875,1.3904344172477723,-3.0513677992892916,1.3525195474624634,-1.1613677992892888,1.3292129039764404,1.3680947352409363,1.0,20.53312108560911,0.2053312108560911,-1,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.4333677992892881,2.433367799289288,2.433367799289288,-0.004723513320870731,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 00:00:00+00:00,1.32908034324646,1.3305126428604126,1.32908034324646,1.3298580646514893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.4016412925921964,1.362710422515869,-1.6376412925921917,1.36563929605484,-1.7836412925921932,1.3680064678192139,-1.9016412925921964,1.3703736395835877,-2.0196412925922,1.3737438502311707,-2.1876412925922004,1.3780368566513062,-2.4016412925921964,1.3834933881759643,-2.6736412925921957,1.3904344172477723,-3.0196412925922,1.3525195474624634,-1.129641292592197,1.3297964930534363,1.3680947352409363,1.0,26.43145746761182,0.2643145746761182,-1,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.4016412925921964,2.4016412925921964,2.4016412925921964,0.00047882038173074903,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 01:00:00+00:00,1.3295927047729492,1.334329605102539,1.3295927047729492,1.334329605102539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.1787416360632748,1.362710422515869,-1.41474163606327,1.36563929605484,-1.5607416360632715,1.3680064678192139,-1.6787416360632748,1.3703736395835877,-1.796741636063278,1.3737438502311707,-1.964741636063279,1.3780368566513062,-2.1787416360632745,1.3834933881759643,-2.4507416360632743,1.3904344172477723,-2.796741636063278,1.3525195474624634,-0.9067416360632753,1.3319611549377441,1.3680947352409363,1.0,51.64645168947636,0.5164645168947636,0,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.1787416360632748,2.1787416360632745,2.1787416360632745,0.0033624193212089537,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 02:00:00+00:00,1.3346322774887085,1.3352025747299194,1.3334577083587646,1.334294080734253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.180512473110612,1.362710422515869,-1.4165124731106074,1.36563929605484,-1.5625124731106088,1.3680064678192139,-1.680512473110612,1.3703736395835877,-1.7985124731106152,1.3737438502311707,-1.966512473110616,1.3780368566513062,-2.180512473110612,1.3834933881759643,-2.4525124731106116,1.3904344172477723,-2.7985124731106152,1.3525195474624634,-0.9085124731106125,1.334330141544342,1.3680947352409363,1.0,51.506204080822016,0.5150620408082202,0,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.180512473110612,2.180512473110612,2.1805124731106122,-2.6623383120871758e-05,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 03:00:00+00:00,1.3342761993408203,1.335666298866272,1.3342761993408203,1.334507703781128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.1698636812017922,1.362710422515869,-1.4058636812017875,1.36563929605484,-1.551863681201789,1.3680064678192139,-1.6698636812017922,1.3703736395835877,-1.7878636812017954,1.3737438502311707,-1.9558636812017964,1.3780368566513062,-2.169863681201792,1.3834933881759643,-2.4418636812017915,1.3904344172477723,-2.7878636812017956,1.3525195474624634,-0.8978636812017927,1.3349712491035461,1.3680947352409363,1.0,52.28536705066989,0.522853670506699,0,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.1698636812017922,2.169863681201792,2.169863681201792,0.00016010192202720042,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 04:00:00+00:00,1.3345967531204224,1.3347392082214355,1.3332622051239014,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.228402324669305,1.362710422515869,-1.4644023246693003,1.36563929605484,-1.610402324669302,1.3680064678192139,-1.728402324669305,1.3703736395835877,-1.8464023246693082,1.3737438502311707,-2.0144023246693092,1.3780368566513062,-2.228402324669305,1.3834933881759643,-2.5004023246693046,1.3904344172477723,-2.846402324669308,1.3525195474624634,-0.9564023246693056,1.3340007066726685,1.3680947352409363,1.0,48.04204563674072,0.48042045636740716,0,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.228402324669305,2.228402324669305,2.2284023246693048,-0.000879972972832932,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 05:00:00+00:00,1.333280086517334,1.333280086517334,1.3304240703582764,1.3322675228118896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.2815333784956204,1.362710422515869,-1.5175333784956158,1.36563929605484,-1.6635333784956172,1.3680064678192139,-1.7815333784956204,1.3703736395835877,-1.8995333784956236,1.3737438502311707,-2.0675333784956247,1.3780368566513062,-2.2815333784956207,1.3834933881759643,-2.55353337849562,1.3904344172477723,-2.8995333784956236,1.3525195474624634,-1.009533378495621,1.3318520784378052,1.3680947352409363,1.0,44.74605269222799,0.4474605269222799,-1,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.2815333784956204,2.2815333784956207,2.28153337849562,-0.0007993876695815416,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 06:00:00+00:00,1.3319659233093262,1.3321610689163208,1.3279154300689695,1.328585863113403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3579760789871216,-1.4650586515491963,1.362710422515869,-1.7010586515491917,1.36563929605484,-1.8470586515491931,1.3680064678192139,-1.9650586515491963,1.3703736395835877,-2.0830586515491993,1.3737438502311707,-2.2510586515492004,1.3780368566513062,-2.4650586515491963,1.3834933881759643,-2.7370586515491957,1.3904344172477723,-3.0830586515491993,1.3525195474624634,-1.193058651549197,1.3300382494926453,1.3680947352409363,1.0,36.17361810093343,0.3617361810093343,-1,0.0,0.003154372089930984,0.5,1.0,1.0,0.0,1.3579760789871216,1.3780368566513062,-1.4650586515491963,2.4650586515491963,2.4650586515491963,-0.002763453762436585,,,,,neutral,0.5,0.0,0.0,LOW,0
