timestamp,open,high,low,close
2025-05-06 10:49:05,143.2115,143.2115,143.2115,143.2115
2025-05-06 11:10:27,143.105,143.105,143.105,143.105
2025-06-04 09:20:11,143.948,143.948,143.948,143.948
2025-06-04 11:54:45,144.25,144.25,144.25,144.25
