timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'AUDCHF=X')","('high', 'AUDCHF=X')","('low', 'AUDCHF=X')","('close', 'AUDCHF=X')","('volume', 'AUDCHF=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-20 23:00:00+00:00,0.5314499735832214,0.5316699743270874,0.530430018901825,0.5311899781227112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.9205369950004876,0.5197000772953033,2.684536995000493,0.5203249617815018,2.5385369950004844,0.5208300054073334,2.4205369950004876,0.521335049033165,2.3025369950004904,0.5220540941953659,2.134536995000498,0.5229700207710266,1.9205369950004874,0.5241341891288758,1.6485369950004782,0.5256150797605514,1.3025369950004904,0.517525821685791,3.1925369950004967,0.5310499966144562,0.5208488375425339,0.5208488375425339,0.0,0.0,-1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.9205369950004876,-1.9205369950004874,-1.9205369950004876,,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 00:00:00+00:00,0.5311599969863892,0.5320500135421753,0.5302000045776367,0.5318899750709534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,3.084086509671759,0.5197000772953033,2.8480865096717647,0.5203249617815018,2.702086509671756,0.5208300054073334,2.584086509671759,0.521335049033165,2.466086509671762,0.5220540941953659,2.29808650967177,0.5229700207710266,2.084086509671759,0.5241341891288758,1.81208650967175,0.5256150797605514,1.466086509671762,0.517525821685791,3.3560865096717682,0.531125009059906,0.5208488375425339,0.5208488375425339,60.3453000822143,0.603453000822143,1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,3.084086509671759,-2.084086509671759,-2.084086509671759,0.0013177902013814524,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 01:00:00+00:00,0.5319100022315979,0.5320799946784973,0.5306500196456909,0.5311999917030334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.922876599774395,0.5197000772953033,2.686876599774401,0.5203249617815018,2.5408765997743923,0.5208300054073334,2.422876599774395,0.521335049033165,2.3048765997743983,0.5220540941953659,2.136876599774406,0.5229700207710266,1.9228765997743953,0.5241341891288758,1.6508765997743862,0.5256150797605514,1.304876599774398,0.517525821685791,3.194876599774404,0.5313650071620941,0.5208488375425339,0.5208488375425339,50.36020583190395,0.5036020583190395,0,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.922876599774395,-1.9228765997743953,-1.922876599774395,-0.0012972295028269576,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 02:00:00+00:00,0.531220018863678,0.5314099788665771,0.5290499925613403,0.5301600098609924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.6798919325413957,0.5197000772953033,2.4438919325414017,0.5203249617815018,2.297891932541393,0.5208300054073334,2.1798919325413957,0.521335049033165,2.0618919325413985,0.5220540941953659,1.8938919325414068,0.5229700207710266,1.6798919325413957,0.5241341891288758,1.4078919325413866,0.5256150797605514,1.0618919325413987,0.517525821685791,2.951891932541405,0.5302299857139587,0.5208488375425339,0.5208488375425339,28.80690737833595,0.2880690737833595,-1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.6798919325413957,-1.6798919325413957,-1.6798919325413957,-0.0019577971729758392,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 03:00:00+00:00,0.5301700234413147,0.5309000015258789,0.5296099781990051,0.5304399728775024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.745303382678569,0.5197000772953033,2.5093033826785747,0.5203249617815018,2.363303382678566,0.5208300054073334,2.245303382678569,0.521335049033165,2.127303382678572,0.5220540941953659,1.95930338267858,0.5229700207710266,1.7453033826785689,0.5241341891288758,1.4733033826785598,0.5256150797605514,1.1273033826785719,0.517525821685791,3.0173033826785782,0.530254989862442,0.5208488375425339,0.5208488375425339,36.1618827669636,0.361618827669636,-1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.745303382678569,-1.7453033826785689,-1.745303382678569,0.0005280726786303092,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 04:00:00+00:00,0.530430018901825,0.5307000279426575,0.5292699933052063,0.5304200053215027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.7406380993496455,0.5197000772953033,2.5046380993496515,0.5203249617815018,2.3586380993496427,0.5208300054073334,2.2406380993496455,0.521335049033165,2.1226380993496483,0.5220540941953659,1.9546380993496566,0.5229700207710266,1.7406380993496455,0.5241341891288758,1.4686380993496364,0.5256150797605514,1.1226380993496485,0.517525821685791,3.0126380993496547,0.5299850106239319,0.5208488375425339,0.5208488375425339,35.89737991266375,0.3589737991266375,-1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.7406380993496455,-1.7406380993496455,-1.7406380993496455,-3.764338477629803e-05,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 05:00:00+00:00,0.5304099917411804,0.5310500264167786,0.5297899842262268,0.5305200219154358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.7640062946509394,0.5197000772953033,2.528006294650945,0.5203249617815018,2.3820062946509366,0.5208300054073334,2.2640062946509394,0.521335049033165,2.146006294650942,0.5220540941953659,1.9780062946509502,0.5229700207710266,1.7640062946509394,0.5241341891288758,1.4920062946509303,0.5256150797605514,1.1460062946509422,0.517525821685791,3.0360062946509485,0.5304200053215027,0.5208488375425339,0.5208488375425339,38.16293862420489,0.3816293862420489,-1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.7640062946509394,-1.7640062946509394,-1.7640062946509394,0.00018856112689880078,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 06:00:00+00:00,0.5305799841880798,0.530780017375946,0.5292199850082397,0.5305899977684021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.7803556756305094,0.5197000772953033,2.5443556756305155,0.5203249617815018,2.3983556756305067,0.5208300054073334,2.2803556756305094,0.521335049033165,2.1623556756305127,0.5220540941953659,1.9943556756305205,0.5229700207710266,1.7803556756305097,0.5241341891288758,1.5083556756305003,0.5256150797605514,1.1623556756305125,0.517525821685791,3.0523556756305186,0.5300000011920929,0.5208488375425339,0.5208488375425339,39.65510153744964,0.3965510153744964,-1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.7803556756305094,-1.7803556756305097,-1.7803556756305094,0.0001319004939976942,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 07:00:00+00:00,0.5306299924850464,0.5315999984741211,0.5299199819564819,0.5314199924468994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.974278273705906,0.5197000772953033,2.738278273705912,0.5203249617815018,2.592278273705903,0.5208300054073334,2.474278273705906,0.521335049033165,2.356278273705909,0.5220540941953659,2.188278273705917,0.5229700207710266,1.9742782737059061,0.5241341891288758,1.702278273705897,0.5256150797605514,1.356278273705909,0.517525821685791,3.246278273705915,0.5307599902153015,0.5208488375425339,0.5208488375425339,53.08340124966041,0.5308340124966041,0,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.974278273705906,-1.9742782737059061,-1.974278273705906,0.001564286326519948,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 08:00:00+00:00,0.5314599871635437,0.5319300293922424,0.5305299758911133,0.5315399765968323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,3.0023117523361234,0.5197000772953033,2.766311752336129,0.5203249617815018,2.62031175233612,0.5208300054073334,2.5023117523361234,0.521335049033165,2.384311752336126,0.5220540941953659,2.2163117523361344,0.5229700207710266,2.0023117523361234,0.5241341891288758,1.730311752336114,0.5256150797605514,1.3843117523361261,0.517525821685791,3.2743117523361325,0.5312300026416779,0.5208488375425339,0.5208488375425339,54.54559529338907,0.5454559529338907,0,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,3.0023117523361234,-2.0023117523361234,-2.0023117523361234,0.0002257802710439183,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 09:00:00+00:00,0.5315300226211548,0.5322399735450745,0.5301200151443481,0.5307899713516235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.827078140014205,0.5197000772953033,2.5910781400142104,0.5203249617815018,2.4450781400142017,0.5208300054073334,2.327078140014205,0.521335049033165,2.2090781400142077,0.5220540941953659,2.041078140014216,0.5229700207710266,1.8270781400142047,0.5241341891288758,1.5550781400141955,0.5256150797605514,1.2090781400142077,0.517525821685791,3.099078140014214,0.5311799943447113,0.5208488375425339,0.5208488375425339,45.65197672761199,0.45651976727611987,0,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.827078140014205,-1.8270781400142047,-1.8270781400142049,-0.001411004398974125,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 10:00:00+00:00,0.530780017375946,0.5312299728393555,0.5296599864959717,0.531059980392456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.8901639115963627,0.5197000772953033,2.654163911596368,0.5203249617815018,2.5081639115963594,0.5208300054073334,2.3901639115963627,0.521335049033165,2.2721639115963654,0.5220540941953659,2.1041639115963733,0.5229700207710266,1.8901639115963624,0.5241341891288758,1.6181639115963533,0.5256150797605514,1.2721639115963654,0.517525821685791,3.162163911596372,0.5304449796676636,0.5208488375425339,0.5208488375425339,48.66528768833457,0.48665287688334574,0,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,2.8901639115963627,-1.8901639115963624,-1.8901639115963627,0.0005086928077124853,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 11:00:00+00:00,0.5310400128364563,0.532039999961853,0.5303699970245361,0.5320199728012085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,3.114459593075884,0.5197000772953033,2.8784595930758896,0.5203249617815018,2.7324595930758813,0.5208300054073334,2.614459593075884,0.521335049033165,2.496459593075887,0.5220540941953659,2.328459593075895,0.5229700207710266,2.114459593075884,0.5241341891288758,1.842459593075875,0.5256150797605514,1.4964595930758868,0.517525821685791,3.386459593075893,0.5312049984931946,0.5208488375425339,0.5208488375425339,57.118465580877015,0.5711846558087701,1,0.0,0.0016671504293169295,0.5,1.0,1.0,0.0,0.5186899900436401,0.5229700207710266,3.114459593075884,-2.114459593075884,-2.114459593075884,0.0018076911162521192,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 12:00:00+00:00,0.532010018825531,0.5327799916267395,0.530489981174469,0.5314300060272217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,2.976617878479814,0.5197000772953033,2.74061787847982,0.5203249617815018,2.594617878479811,0.5208300054073334,2.476617878479814,0.521335049033165,2.3586178784798166,0.5220540941953659,2.190617878479825,0.5229700207710266,1.9766178784798139,0.5241341891288758,1.7046178784798047,0.5256150797605514,1.3586178784798169,0.517525821685791,3.248617878479823,0.5316349864006042,0.5208488375425339,0.5208488375425339,51.86942352864717,0.5186942352864716,0,0.5310478465897697,0.0016671504293169295,0.0007196327786773369,1.0,0.0014392655573546298,0.0,0.5186899900436401,0.5229700207710266,2.976617878479814,-1.9766178784798139,-1.9766178784798139,-0.0011089184695087795,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 13:00:00+00:00,0.5314499735832214,0.5320299863815308,0.5306000113487244,0.5319100022315979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,3.0887657192195745,0.5197000772953033,2.8527657192195806,0.5203249617815018,2.7067657192195718,0.5208300054073334,2.5887657192195745,0.521335049033165,2.4707657192195778,0.5220540941953659,2.3027657192195856,0.5229700207710266,2.0887657192195745,0.5241341891288758,1.8167657192195656,0.5256150797605514,1.4707657192195775,0.517525821685791,3.3607657192195837,0.5313149988651276,0.5208488375425339,0.5208488375425339,55.21769177608846,0.5521769177608846,1,0.5310992768832615,0.0016671504293169295,0.001526504334733963,1.0,0.0030530086694678937,0.0,0.5186899900436401,0.5229700207710266,3.0887657192195745,-2.0887657192195745,-2.0887657192195745,0.0009032162259043908,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 14:00:00+00:00,0.5318999886512756,0.5327100157737732,0.5312299728393555,0.5323600172996521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,3.193908671856504,0.5197000772953033,2.95790867185651,0.5203249617815018,2.8119086718565014,0.5208300054073334,2.693908671856504,0.521335049033165,2.575908671856507,0.5220540941953659,2.4079086718565152,0.5229700207710266,2.193908671856504,0.5241341891288758,1.921908671856495,0.5256150797605514,1.5759086718565072,0.517525821685791,3.4659086718565133,0.5319699943065643,0.5208488375425339,0.5208488375425339,53.534230858863815,0.5353423085886382,0,0.5311328513281686,0.0016407242843082973,0.002310468969138027,1.0,0.004620937938276004,0.0,0.5186899900436401,0.5229700207710266,3.193908671856504,-2.193908671856504,-2.193908671856504,0.0008460361079245526,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 15:00:00+00:00,0.5323799848556519,0.5337399840354919,0.5316900014877319,0.533490002155304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,3.45792192961689,0.5197000772953033,3.2219219296168955,0.5203249617815018,3.0759219296168867,0.5208300054073334,2.95792192961689,0.521335049033165,2.8399219296168927,0.5220540941953659,2.6719219296169006,0.5229700207710266,2.45792192961689,0.5241341891288758,2.1859219296168804,0.5256150797605514,1.8399219296168927,0.517525821685791,3.729921929616899,0.5327149927616119,0.5208488375425339,0.5208488375425339,66.14991424824294,0.6614991424824294,1,0.5312964235033307,0.0016850105353764125,0.004128728436583341,1.0,0.008257456873166702,0.0,0.5186899900436401,0.5229700207710266,3.45792192961689,-2.45792192961689,-2.45792192961689,0.0021225952718681995,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-21 16:00:00+00:00,0.5334500074386597,0.5336999893188477,0.5325199961662292,0.5333499908447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186899900436401,3.425209241438857,0.5197000772953033,3.1892092414388626,0.5203249617815018,3.043209241438854,0.5208300054073334,2.925209241438857,0.521335049033165,2.80720924143886,0.5220540941953659,2.639209241438868,0.5229700207710266,2.425209241438857,0.5241341891288758,2.153209241438848,0.5256150797605514,1.8072092414388599,0.517525821685791,3.697209241438866,0.5331099927425385,0.5208488375425339,0.5208488375425339,75.76770118152318,0.7576770118152318,1,0.5315242792878833,0.0016007253101893834,0.0034348601333683624,1.0,0.006869720266736712,0.0,0.5186899900436401,0.5229700207710266,3.425209241438857,-2.425209241438857,-2.425209241438857,-0.0002624441133137756,,,,,neutral,0.5,0.0,0.0,LOW,0
