timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'USDCAD=X')","('high', 'USDCAD=X')","('low', 'USDCAD=X')","('close', 'USDCAD=X')","('volume', 'USDCAD=X')"
2025-05-07 20:00:00+00:00,1.383039951324463,1.3839499950408936,1.3824000358581543,1.383739948272705,0.0,0.0,0.0,,,,,,
2025-05-07 21:00:00+00:00,1.3837499618530271,1.3839000463485718,1.3828099966049194,1.383800029754639,0.0,0.0,0.0,,,,,,
2025-05-07 22:00:00+00:00,1.383769989013672,1.383929967880249,1.3834500312805176,1.383550047874451,0.0,0.0,0.0,,,,,,
2025-05-07 23:00:00+00:00,1.3836899995803833,1.383739948272705,1.3827999830245972,1.3836300373077393,0.0,0.0,0.0,,,,,,
2025-05-08 00:00:00+00:00,1.3836400508880615,1.3836400508880615,1.3818000555038452,1.3825000524520874,0.0,0.0,0.0,,,,,,
2025-05-08 01:00:00+00:00,1.3824900388717651,1.3831499814987185,1.38100004196167,1.3812999725341797,0.0,0.0,0.0,,,,,,
2025-05-08 02:00:00+00:00,1.381700038909912,1.3825199604034424,1.3809000253677368,1.3824800252914429,0.0,0.0,0.0,,,,,,
2025-05-08 03:00:00+00:00,1.382099986076355,1.382699966430664,1.3813999891281128,1.3826700448989868,0.0,0.0,0.0,,,,,,
2025-05-08 04:00:00+00:00,1.3826199769973757,1.3829799890518188,1.381999969482422,1.382599949836731,0.0,0.0,0.0,,,,,,
2025-05-08 05:00:00+00:00,1.382930040359497,1.3851300477981567,1.382599949836731,1.3841300010681152,0.0,0.0,0.0,,,,,,
2025-05-08 06:00:00+00:00,1.3841500282287598,1.3874200582504272,1.3835999965667725,1.3873499631881714,0.0,0.0,0.0,,,,,,
2025-05-08 07:00:00+00:00,1.387410044670105,1.388350009918213,1.3859000205993652,1.386299967765808,0.0,0.0,0.0,,,,,,
2025-05-08 08:00:00+00:00,1.3862899541854858,1.3872699737548828,1.3854000568389893,1.386579990386963,0.0,0.0,0.0,,,,,,
2025-05-08 09:00:00+00:00,1.3865100145339966,1.3885999917984009,1.3861000537872314,1.3882800340652466,0.0,0.0,0.0,,,,,,
2025-05-08 10:00:00+00:00,1.3882499933242798,1.388949990272522,1.3865000009536743,1.3874499797821045,0.0,0.0,0.0,,,,,,
2025-05-08 11:00:00+00:00,1.3874000310897827,1.3898299932479858,1.3868999481201172,1.3888599872589111,0.0,0.0,0.0,,,,,,
2025-05-08 12:00:00+00:00,1.3888599872589111,1.3896499872207642,1.3871999979019165,1.3888399600982666,0.0,0.0,0.0,,,,,,
2025-05-08 13:00:00+00:00,1.3884999752044678,1.388890027999878,1.3867000341415403,1.3871099948883057,0.0,0.0,0.0,,,,,,
2025-05-08 14:00:00+00:00,1.3871300220489502,1.390339970588684,1.3863999843597412,1.3898199796676636,0.0,0.0,0.0,,,,,,
2025-05-08 15:00:00+00:00,1.3897700309753418,1.39191997051239,1.3885999917984009,1.3912999629974363,0.0,0.0,0.0,,,,,,
2025-05-08 16:00:00+00:00,1.3914200067520142,1.3931100368499756,1.3910000324249268,1.3920199871063232,0.0,0.0,0.0,,,,,,
2025-05-08 17:00:00+00:00,1.3920199871063232,1.3932900428771973,1.3914999961853027,1.392300009727478,0.0,0.0,0.0,,,,,,
2025-05-08 18:00:00+00:00,1.39260995388031,1.3932100534439087,1.391800045967102,1.3927299976348877,0.0,0.0,0.0,,,,,,
2025-05-08 19:00:00+00:00,1.3927600383758545,1.3931399583816528,1.3911999464035034,1.391950011253357,0.0,0.0,0.0,,,,,,
2025-05-08 20:00:00+00:00,1.3916000127792358,1.3924000263214111,1.3911999464035034,1.3921400308609009,0.0,0.0,0.0,,,,,,
2025-05-08 21:00:00+00:00,1.391800045967102,1.3924000263214111,1.3913999795913696,1.3920999765396118,0.0,0.0,0.0,,,,,,
2025-05-08 22:00:00+00:00,1.3920799493789673,1.392300009727478,1.3915799856185913,1.391950011253357,0.0,0.0,0.0,,,,,,
2025-05-08 23:00:00+00:00,1.391890048980713,1.3926299810409546,1.391800045967102,1.3920999765396118,0.0,0.0,0.0,,,,,,
2025-05-09 00:00:00+00:00,1.3923300504684448,1.3932000398635864,1.3916000127792358,1.3924000263214111,0.0,0.0,0.0,,,,,,
2025-05-09 01:00:00+00:00,1.3926399946212769,1.3935799598693848,1.3920999765396118,1.3932199478149414,0.0,0.0,0.0,,,,,,
2025-05-09 02:00:00+00:00,1.393239974975586,1.3942400217056274,1.3918999433517456,1.392490029335022,0.0,0.0,0.0,,,,,,
2025-05-09 03:00:00+00:00,1.3924599885940552,1.3926000595092771,1.3913999795913696,1.3922100067138672,0.0,0.0,0.0,,,,,,
2025-05-09 04:00:00+00:00,1.3921899795532229,1.3922200202941897,1.39110004901886,1.3914999961853027,0.0,0.0,0.0,,,,,,
2025-05-09 05:00:00+00:00,1.3916800022125244,1.3924000263214111,1.3910000324249268,1.39110004901886,0.0,0.0,0.0,,,,,,
2025-05-09 06:00:00+00:00,1.3914300203323364,1.392549991607666,1.3909000158309937,1.392549991607666,0.0,0.0,0.0,,,,,,
2025-05-09 07:00:00+00:00,1.3925000429153442,1.3926000595092771,1.3907999992370603,1.3914300203323364,0.0,0.0,0.0,,,,,,
2025-05-09 08:00:00+00:00,1.3914599418640137,1.3919999599456787,1.3905999660491943,1.3910000324249268,0.0,0.0,0.0,,,,,,
2025-05-09 09:00:00+00:00,1.3911499977111816,1.3918800354003906,1.3906999826431274,1.3912999629974363,0.0,0.0,0.0,,,,,,
2025-05-09 10:00:00+00:00,1.39165997505188,1.3918499946594238,1.3907999992370603,1.3915400505065918,0.0,0.0,0.0,,,,,,
2025-05-09 11:00:00+00:00,1.3915300369262695,1.3921200037002563,1.3905999660491943,1.3911700248718262,0.0,0.0,0.0,,,,,,
2025-05-09 12:00:00+00:00,1.3911099433898926,1.3918399810791016,1.3904000520706177,1.3915300369262695,0.0,0.0,0.0,,,,,,
2025-05-09 13:00:00+00:00,1.3914999961853027,1.3926899433135986,1.3902000188827517,1.392199993133545,0.0,0.0,0.0,,,,,,
2025-05-09 14:00:00+00:00,1.392449975013733,1.393440008163452,1.3912999629974363,1.3927099704742432,0.0,0.0,0.0,,,,,,
2025-05-09 15:00:00+00:00,1.3926600217819214,1.3941700458526611,1.392199993133545,1.39260995388031,0.0,0.0,0.0,,,,,,
2025-05-09 16:00:00+00:00,1.3926199674606323,1.3944499492645264,1.3920999765396118,1.393100023269653,0.0,0.0,0.0,,,,,,
2025-05-09 17:00:00+00:00,1.3932000398635864,1.3935600519180298,1.3916000127792358,1.3924599885940552,0.0,0.0,0.0,,,,,,
2025-05-09 18:00:00+00:00,1.3924599885940552,1.393440008163452,1.3918999433517456,1.3929500579833984,0.0,0.0,0.0,,,,,,
2025-05-09 19:00:00+00:00,1.3929100036621094,1.3938000202178955,1.392199993133545,1.3930799961090088,0.0,0.0,0.0,,,,,,
2025-05-09 20:00:00+00:00,1.393100023269653,1.3940199613571167,1.3926000595092771,1.3935999870300293,0.0,0.0,0.0,,,,,,
2025-05-09 21:00:00+00:00,1.3937000036239624,1.3937000036239624,1.3937000036239624,1.3937000036239624,0.0,0.0,0.0,,,,,,
2025-05-11 23:00:00+00:00,1.3927799463272097,1.3929500579833984,1.3916000127792358,1.3927799463272097,0.0,0.0,0.0,,,,,,
2025-05-12 00:00:00+00:00,1.3927500247955322,1.3938499689102173,1.3918999433517456,1.3936100006103516,0.0,0.0,0.0,,,,,,
2025-05-12 01:00:00+00:00,1.393630027770996,1.3940800428390503,1.3926000595092771,1.3932000398635864,0.0,0.0,0.0,,,,,,
2025-05-12 02:00:00+00:00,1.3936500549316406,1.3940999507904053,1.392799973487854,1.393489956855774,0.0,0.0,0.0,,,,,,
2025-05-12 03:00:00+00:00,1.39342999458313,1.393489956855774,1.3916000127792358,1.392199993133545,0.0,0.0,0.0,,,,,,
2025-05-12 04:00:00+00:00,1.3921799659729004,1.392799973487854,1.3914999961853027,1.392300009727478,0.0,0.0,0.0,,,,,,
2025-05-12 05:00:00+00:00,1.3925299644470217,1.3932199478149414,1.3918999433517456,1.392300009727478,0.0,0.0,0.0,,,,,,
2025-05-12 06:00:00+00:00,1.3927199840545654,1.3929799795150757,1.3911999464035034,1.3929799795150757,0.0,0.0,0.0,,,,,,
2025-05-12 07:00:00+00:00,1.3929599523544312,1.397629976272583,1.3909000158309937,1.39697003364563,0.0,0.0,0.0,,,,,,
2025-05-12 08:00:00+00:00,1.3964999914169312,1.398059964179993,1.3947999477386477,1.3957600593566897,0.0,0.0,0.0,,,,,,
2025-05-12 09:00:00+00:00,1.395699977874756,1.3971999883651731,1.3950999975204468,1.3969299793243408,0.0,0.0,0.0,,,,,,
2025-05-12 10:00:00+00:00,1.3969299793243408,1.3986599445343018,1.3964999914169312,1.3985799551010132,0.0,0.0,0.0,,,,,,
2025-05-12 11:00:00+00:00,1.3985799551010132,1.3987300395965576,1.3970999717712402,1.3976099491119385,0.0,0.0,0.0,,,,,,
2025-05-12 12:00:00+00:00,1.3973000049591064,1.399799942970276,1.3971999883651731,1.3997000455856323,0.0,0.0,0.0,,,,,,
2025-05-12 13:00:00+00:00,1.3997900485992432,1.3999099731445312,1.3974000215530396,1.3987799882888794,0.0,0.0,0.0,,,,,,
2025-05-12 14:00:00+00:00,1.3988300561904907,1.399899959564209,1.3981000185012815,1.3996000289916992,0.0,0.0,0.0,,,,,,
2025-05-12 15:00:00+00:00,1.3995599746704102,1.4007999897003174,1.398900032043457,1.400439977645874,0.0,0.0,0.0,,,,,,
2025-05-12 16:00:00+00:00,1.4004199504852295,1.4011600017547607,1.399899959564209,1.4004299640655518,0.0,0.0,0.0,,,,,,
2025-05-12 17:00:00+00:00,1.4004700183868408,1.4015599489212036,1.399999976158142,1.4007400274276731,0.0,0.0,0.0,,,,,,
2025-05-12 18:00:00+00:00,1.4007200002670288,1.401270031929016,1.3986999988555908,1.3990999460220337,0.0,0.0,0.0,,,,,,
2025-05-12 19:00:00+00:00,1.3993899822235107,1.399549961090088,1.3978999853134155,1.3986999988555908,0.0,0.0,0.0,,,,,,
2025-05-12 20:00:00+00:00,1.398710012435913,1.3989800214767456,1.3968000411987305,1.3972599506378174,0.0,0.0,0.0,,,,,,
2025-05-12 21:00:00+00:00,1.39723002910614,1.3980000019073486,1.3970999717712402,1.3976399898529053,0.0,0.0,0.0,,,,,,
2025-05-12 22:00:00+00:00,1.3976000547409058,1.3983900547027588,1.3969999551773071,1.3971999883651731,0.0,0.0,0.0,,,,,,
2025-05-12 23:00:00+00:00,1.397320032119751,1.397809982299805,1.3964999914169312,1.3973900079727173,0.0,0.0,0.0,,,,,,
2025-05-13 00:00:00+00:00,1.3973400592803955,1.3985600471496582,1.3969000577926636,1.3981900215148926,0.0,0.0,0.0,,,,,,
2025-05-13 01:00:00+00:00,1.398210048675537,1.3987300395965576,1.3974000215530396,1.398010015487671,0.0,0.0,0.0,,,,,,
2025-05-13 02:00:00+00:00,1.397699952125549,1.398059964179993,1.3969999551773071,1.3970999717712402,0.0,0.0,0.0,,,,,,
2025-05-13 03:00:00+00:00,1.3973699808120728,1.3975600004196167,1.3960000276565552,1.3963899612426758,0.0,0.0,0.0,,,,,,
2025-05-13 04:00:00+00:00,1.3963799476623535,1.3964300155639648,1.395400047302246,1.396039962768555,0.0,0.0,0.0,,,,,,
2025-05-13 05:00:00+00:00,1.3960000276565552,1.3968700170516968,1.3954999446868896,1.3961999416351318,0.0,0.0,0.0,,,,,,
2025-05-13 06:00:00+00:00,1.3965799808502195,1.3970099687576294,1.3954999446868896,1.3960000276565552,0.0,0.0,0.0,,,,,,
2025-05-13 07:00:00+00:00,1.3962500095367432,1.3988399505615234,1.395900011062622,1.3986300230026243,0.0,0.0,0.0,,,,,,
2025-05-13 08:00:00+00:00,1.3986200094223022,1.3991400003433228,1.397699952125549,1.3989100456237793,0.0,0.0,0.0,,,,,,
2025-05-13 09:00:00+00:00,1.3988200426101685,1.3993699550628662,1.397699952125549,1.3982199430465698,0.0,0.0,0.0,,,,,,
2025-05-13 10:00:00+00:00,1.3982499837875366,1.3987900018692017,1.3976000547409058,1.3983800411224363,0.0,0.0,0.0,,,,,,
2025-05-13 11:00:00+00:00,1.3982000350952148,1.399549961090088,1.3977999687194824,1.3993200063705444,0.0,0.0,0.0,,,,,,
2025-05-13 12:00:00+00:00,1.3993200063705444,1.4000699520111084,1.3973000049591064,1.3978899717330933,0.0,0.0,0.0,,,,,,
2025-05-13 13:00:00+00:00,1.3979099988937378,1.401610016822815,1.3975000381469729,1.401110053062439,0.0,0.0,0.0,,,,,,
2025-05-13 14:00:00+00:00,1.4011000394821167,1.4011900424957275,1.3974000215530396,1.397860050201416,0.0,0.0,0.0,,,,,,
2025-05-13 15:00:00+00:00,1.397879958152771,1.3985300064086914,1.39520001411438,1.395900011062622,0.0,0.0,0.0,,,,,,
2025-05-13 16:00:00+00:00,1.3959399461746216,1.3969299793243408,1.3948999643325806,1.3954999446868896,0.0,0.0,0.0,,,,,,
2025-05-13 17:00:00+00:00,1.395480036735535,1.395650029182434,1.3941999673843384,1.3947099447250366,0.0,0.0,0.0,,,,,,
2025-05-13 18:00:00+00:00,1.394700050354004,1.395550012588501,1.3934999704360962,1.3939599990844729,0.0,0.0,0.0,,,,,,
2025-05-13 19:00:00+00:00,1.3940199613571167,1.3943500518798828,1.392699956893921,1.3932900428771973,0.0,0.0,0.0,,,,,,
2025-05-13 20:00:00+00:00,1.3933700323104858,1.3941999673843384,1.392699956893921,1.3934799432754517,0.0,0.0,0.0,,,,,,
2025-05-13 21:00:00+00:00,1.3932900428771973,1.3939599990844729,1.3932000398635864,1.3935799598693848,0.0,0.0,0.0,,,,,,
2025-05-13 22:00:00+00:00,1.393470048904419,1.3936699628829956,1.392199993133545,1.392300009727478,0.0,0.0,0.0,,,,,,
2025-05-13 23:00:00+00:00,1.3927700519561768,1.393380045890808,1.392300009727478,1.3932700157165527,0.0,0.0,0.0,,,,,,
2025-05-14 00:00:00+00:00,1.3930000066757202,1.3939599990844729,1.392699956893921,1.393100023269653,0.0,0.0,0.0,,,,,,
2025-05-14 01:00:00+00:00,1.3931900262832642,1.3939000368118286,1.392199993133545,1.39342999458313,0.0,0.0,0.0,,,,,,
2025-05-14 02:00:00+00:00,1.393399953842163,1.3939000368118286,1.3919999599456787,1.392300009727478,0.0,0.0,0.0,,,,,,
2025-05-14 03:00:00+00:00,1.3925199508666992,1.3926500082015991,1.3916000127792358,1.39205002784729,0.0,0.0,0.0,,,,,,
2025-05-14 04:00:00+00:00,1.3919899463653564,1.3927799463272097,1.3914999961853027,1.3926500082015991,0.0,0.0,0.0,,,,,,
2025-05-14 05:00:00+00:00,1.3926700353622437,1.3929200172424316,1.391700029373169,1.3929200172424316,0.0,0.0,0.0,,,,,,
2025-05-14 06:00:00+00:00,1.3928799629211426,1.3936100006103516,1.3919999599456787,1.3933199644088743,0.0,0.0,0.0,,,,,,
2025-05-14 07:00:00+00:00,1.3933099508285522,1.3933700323104858,1.3912999629974363,1.3923300504684448,0.0,0.0,0.0,,,,,,
2025-05-14 08:00:00+00:00,1.3923300504684448,1.3924000263214111,1.3903000354766846,1.3912700414657593,0.0,0.0,0.0,,,,,,
2025-05-14 09:00:00+00:00,1.391260027885437,1.3916399478912354,1.389799952507019,1.3906999826431274,0.0,0.0,0.0,,,,,,
2025-05-14 10:00:00+00:00,1.3911099433898926,1.3929799795150757,1.3905999660491943,1.3928899765014648,0.0,0.0,0.0,,,,,,
2025-05-14 11:00:00+00:00,1.392930030822754,1.3940399885177612,1.3925000429153442,1.393399953842163,0.0,0.0,0.0,,,,,,
2025-05-14 12:00:00+00:00,1.3938100337982178,1.3946599960327148,1.392199993133545,1.394469976425171,0.0,0.0,0.0,,,,,,
2025-05-14 13:00:00+00:00,1.3944499492645264,1.3960599899291992,1.393399953842163,1.3955899477005005,0.0,0.0,0.0,,,,,,
2025-05-14 14:00:00+00:00,1.3955899477005005,1.3973499536514282,1.3947999477386477,1.3958300352096558,0.0,0.0,0.0,,,,,,
2025-05-14 15:00:00+00:00,1.3957600593566897,1.3978999853134155,1.395300030708313,1.396440029144287,0.0,0.0,0.0,,,,,,
2025-05-14 16:00:00+00:00,1.3964500427246094,1.3984500169754028,1.3954999446868896,1.3973100185394287,0.0,0.0,0.0,,,,,,
2025-05-14 17:00:00+00:00,1.3972599506378174,1.3975000381469729,1.3961999416351318,1.397220015525818,0.0,0.0,0.0,,,,,,
2025-05-14 18:00:00+00:00,1.3971999883651731,1.3977999687194824,1.396299958229065,1.39752995967865,0.0,0.0,0.0,,,,,,
2025-05-14 19:00:00+00:00,1.3975199460983276,1.397979974746704,1.3966000080108645,1.3975499868392944,0.0,0.0,0.0,,,,,,
2025-05-14 20:00:00+00:00,1.3975900411605835,1.3985999822616575,1.3971999883651731,1.3981000185012815,0.0,0.0,0.0,,,,,,
2025-05-14 21:00:00+00:00,1.3981200456619265,1.3981200456619265,1.396299958229065,1.3970099687576294,0.0,0.0,0.0,,,,,,
2025-05-14 22:00:00+00:00,1.3970500230789185,1.397979974746704,1.3968000411987305,1.397670030593872,0.0,0.0,0.0,,,,,,
2025-05-14 23:00:00+00:00,1.3976000547409058,1.398069977760315,1.3968000411987305,1.397809982299805,0.0,0.0,0.0,,,,,,
2025-05-15 00:00:00+00:00,1.397760033607483,1.3978500366210938,1.396399974822998,1.3970500230789185,0.0,0.0,0.0,,,,,,
2025-05-15 01:00:00+00:00,1.3970799446105957,1.3970799446105957,1.3954999446868896,1.3964999914169312,0.0,0.0,0.0,,,,,,
2025-05-15 02:00:00+00:00,1.3967499732971191,1.3972100019454956,1.3961000442504885,1.3964999914169312,0.0,0.0,0.0,,,,,,
2025-05-15 03:00:00+00:00,1.3968000411987305,1.3970199823379517,1.395900011062622,1.3964999914169312,0.0,0.0,0.0,,,,,,
2025-05-15 04:00:00+00:00,1.3964999914169312,1.397070050239563,1.395900011062622,1.3969899415969849,0.0,0.0,0.0,,,,,,
2025-05-15 05:00:00+00:00,1.3969600200653076,1.398319959640503,1.3964999914169312,1.3974299430847168,0.0,0.0,0.0,,,,,,
2025-05-15 06:00:00+00:00,1.3974299430847168,1.3981000185012815,1.3964999914169312,1.3967000246047974,0.0,0.0,0.0,,,,,,
2025-05-15 07:00:00+00:00,1.3969000577926636,1.3988100290298462,1.396399974822998,1.3981000185012815,0.0,0.0,0.0,,,,,,
2025-05-15 08:00:00+00:00,1.3983700275421145,1.3988800048828125,1.3975000381469729,1.3982599973678589,0.0,0.0,0.0,,,,,,
2025-05-15 09:00:00+00:00,1.3982199430465698,1.39874005317688,1.3973000049591064,1.3980900049209597,0.0,0.0,0.0,,,,,,
2025-05-15 10:00:00+00:00,1.3980499505996704,1.3989299535751345,1.3973000049591064,1.398300051689148,0.0,0.0,0.0,,,,,,
2025-05-15 11:00:00+00:00,1.3985600471496582,1.3990999460220337,1.397699952125549,1.3984700441360474,0.0,0.0,0.0,,,,,,
2025-05-15 12:00:00+00:00,1.3984099626541138,1.3993699550628662,1.39723002910614,1.3981900215148926,0.0,0.0,0.0,,,,,,
2025-05-15 13:00:00+00:00,1.3981900215148926,1.399899959564209,1.3971999883651731,1.399240016937256,0.0,0.0,0.0,,,,,,
2025-05-15 14:00:00+00:00,1.3992799520492554,1.400339961051941,1.3981000185012815,1.399500012397766,0.0,0.0,0.0,,,,,,
2025-05-15 15:00:00+00:00,1.3994899988174438,1.400230050086975,1.3983999490737915,1.3990399837493896,0.0,0.0,0.0,,,,,,
2025-05-15 16:00:00+00:00,1.3989800214767456,1.4004600048065186,1.3982000350952148,1.3983999490737915,0.0,0.0,0.0,,,,,,
2025-05-15 17:00:00+00:00,1.3986899852752686,1.3988499641418457,1.3967000246047974,1.3973300457000732,0.0,0.0,0.0,,,,,,
2025-05-15 18:00:00+00:00,1.397379994392395,1.397420048713684,1.395900011062622,1.396589994430542,0.0,0.0,0.0,,,,,,
2025-05-15 19:00:00+00:00,1.396630048751831,1.3968600034713743,1.3954999446868896,1.3959699869155884,0.0,0.0,0.0,,,,,,
2025-05-15 20:00:00+00:00,1.3959800004959106,1.3964999914169312,1.39520001411438,1.3955899477005005,0.0,0.0,0.0,,,,,,
2025-05-15 21:00:00+00:00,1.3956899642944336,1.3963099718093872,1.3949999809265137,1.395900011062622,0.0,0.0,0.0,,,,,,
2025-05-15 22:00:00+00:00,1.3956600427627563,1.3962700366973877,1.3949999809265137,1.3949999809265137,0.0,0.0,0.0,,,,,,
2025-05-15 23:00:00+00:00,1.3955700397491455,1.3957200050354004,1.394700050354004,1.3955800533294678,0.0,0.0,0.0,,,,,,
2025-05-16 00:00:00+00:00,1.3955600261688232,1.3957300186157229,1.3946000337600708,1.395300030708313,0.0,0.0,0.0,,,,,,
2025-05-16 01:00:00+00:00,1.3953100442886353,1.395709991455078,1.3944000005722046,1.3948999643325806,0.0,0.0,0.0,,,,,,
2025-05-16 02:00:00+00:00,1.395169973373413,1.3954999446868896,1.3941999673843384,1.3946499824523926,0.0,0.0,0.0,,,,,,
2025-05-16 03:00:00+00:00,1.3945900201797483,1.395009994506836,1.3938000202178955,1.3945300579071045,0.0,0.0,0.0,,,,,,
2025-05-16 04:00:00+00:00,1.3945399522781372,1.3947099447250366,1.3937000036239624,1.3940000534057615,0.0,0.0,0.0,,,,,,
