timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'AUDCAD=X')","('high', 'AUDCAD=X')","('low', 'AUDCAD=X')","('close', 'AUDCAD=X')","('volume', 'AUDCAD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-08 09:00:00+00:00,0.8891000151634216,0.8902300000190735,0.888260006904602,0.8899999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.2914417764555886,0.8893779301643372,0.05544177645558544,0.891016047000885,-0.0905582235444098,0.8923400044441223,-0.2085582235444114,0.8936639618873596,-0.326558223544413,0.8955489182472229,-0.49455822354441453,0.8979499936103821,-0.7085582235444113,0.9010018277168274,-0.9805582235444078,0.9048839402198792,-1.3265582235444129,0.8836781811714173,0.563441776455585,0.8892450034618378,0.8923893723487855,0.8923893723487855,52.54246420345102,0.5254246420345102,0,0.0,0.002108569656099592,0.5,1.0,1.0,0.0,0.8867300152778625,0.8979499936103821,0.2914417764555886,0.7085582235444113,0.7085582235444114,0.0009671995470492689,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 10:00:00+00:00,0.889989972114563,0.8914200067520142,0.8891000151634216,0.890209972858429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.31015724606884826,0.8893779301643372,0.0741572460688451,0.891016047000885,-0.07184275393115014,0.8923400044441223,-0.18984275393115171,0.8936639618873596,-0.3078427539311533,0.8955489182472229,-0.4758427539311549,0.8979499936103821,-0.6898427539311517,0.9010018277168274,-0.9618427539311482,0.9048839402198792,-1.3078427539311532,0.8836781811714173,0.5821572460688447,0.8902600109577179,0.8923893723487855,0.8923893723487855,53.642410247301,0.53642410247301,0,0.0,0.002108569656099592,0.5,1.0,1.0,0.0,0.8867300152778625,0.8979499936103821,0.31015724606884826,0.6898427539311517,0.6898427539311518,0.0002359406369873973,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 11:00:00+00:00,0.8901799917221069,0.8911799788475037,0.8893899917602539,0.8910199999809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.3823523161920952,0.8893779301643372,0.14635231619209202,0.891016047000885,0.00035231619209678084,0.8923400044441223,-0.1176476838079048,0.8936639618873596,-0.23564768380790638,0.8955489182472229,-0.40364768380790794,0.8979499936103821,-0.6176476838079048,0.9010018277168274,-0.8896476838079013,0.9048839402198792,-1.2356476838079065,0.8836781811714173,0.6543523161920917,0.8902849853038788,0.8923893723487855,0.8923893723487855,57.44696269724804,0.5744696269724804,1,0.0,0.002108569656099592,0.5,1.0,1.0,0.0,0.8867300152778625,0.8979499936103821,0.3823523161920952,0.6176476838079048,0.6176476838079048,0.0009099281598661246,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 12:00:00+00:00,0.890999972820282,0.891569972038269,0.8901100158691406,0.8912100195884705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.3992881427964301,0.8893779301643372,0.16328814279642692,0.891016047000885,0.017288142796431673,0.8923400044441223,-0.10071185720356991,0.8936639618873596,-0.2187118572035715,0.8955489182472229,-0.3867118572035731,0.8979499936103821,-0.6007118572035699,0.9010018277168274,-0.8727118572035664,0.9048839402198792,-1.2187118572035716,0.8836781811714173,0.6712881427964266,0.8908399939537048,0.8923893723487855,0.8923893723487855,58.250730244876436,0.5825073024487644,1,0.8907785713672638,0.002108569656099592,0.00048434957359204476,1.0,0.0009686991471841155,0.0,0.8867300152778625,0.8979499936103821,0.3992881427964301,0.6007118572035699,0.6007118572035699,0.00021326076580541198,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 13:00:00+00:00,0.8911899924278259,0.8919900059700012,0.8902000188827515,0.8911799788475037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.3966107097322567,0.8893779301643372,0.16061070973225353,0.891016047000885,0.014610709732258276,0.8923400044441223,-0.10338929026774331,0.8936639618873596,-0.2213892902677449,0.8955489182472229,-0.3893892902677465,0.8979499936103821,-0.6033892902677434,0.9010018277168274,-0.8753892902677397,0.9048839402198792,-1.2213892902677448,0.8836781811714173,0.6686107097322531,0.8910950124263763,0.8923893723487855,0.8923893723487855,58.077302505272236,0.5807730250527223,1,0.8908950005258832,0.002108569656099592,0.0003198786854255832,1.0,0.0006397573708512017,0.0,0.8867300152778625,0.8979499936103821,0.3966107097322567,0.6033892902677434,0.6033892902677434,-3.370781331735184e-05,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 14:00:00+00:00,0.8911600112915039,0.8924000263214111,0.8903700113296509,0.8909000158309937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.37165852103697405,0.8893779301643372,0.1356585210369709,0.891016047000885,-0.010341478963024342,0.8923400044441223,-0.12834147896302592,0.8936639618873596,-0.2463414789630275,0.8955489182472229,-0.4143414789630291,0.8979499936103821,-0.628341478963026,0.9010018277168274,-0.9003414789630224,0.9048839402198792,-1.2463414789630276,0.8836781811714173,0.6436585210369705,0.891385018825531,0.8923893723487855,0.8923893723487855,52.82436560882849,0.5282436560882848,0,0.8909335732460022,0.0020771409784044537,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.37165852103697405,0.628341478963026,0.628341478963026,-0.0003141486828194262,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 15:00:00+00:00,0.8908900022506714,0.8931000232696533,0.8899099826812744,0.8924400210380554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.5089141521461964,0.8893779301643372,0.2729141521461932,0.891016047000885,0.12691415214619792,0.8923400044441223,0.008914152146196345,0.8936639618873596,-0.10908584785380523,0.8955489182472229,-0.2770858478538068,0.8979499936103821,-0.49108584785380366,0.9010018277168274,-0.7630858478538001,0.9048839402198792,-1.1090858478538053,0.8836781811714173,0.7809141521461928,0.8915050029754639,0.8923893723487855,0.8923893723487855,52.376007049345425,0.5237600704934543,0,0.8909657171794346,0.0020742842129298617,0.0016547256871881195,1.0,0.0033094513743762155,0.0,0.8867300152778625,0.8979499936103821,0.5089141521461964,0.49108584785380366,0.4910858478538036,0.0017285948812395535,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 16:00:00+00:00,0.8924300074577332,0.8925700187683105,0.89069002866745,0.892300009727478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.49643540161495964,0.8893779301643372,0.2604354016149565,0.891016047000885,0.11443540161496121,0.8923400044441223,-0.003564598385040374,0.8936639618873596,-0.12156459838504195,0.8955489182472229,-0.28956459838504356,0.8979499936103821,-0.5035645983850404,0.9010018277168274,-0.7755645983850368,0.9048839402198792,-1.121564598385042,0.8836781811714173,0.768435401614956,0.8916300237178802,0.8923893723487855,0.8923893723487855,51.410705165734505,0.514107051657345,0,0.8909850035394941,0.002084285020828247,0.00147590159515595,1.0,0.0029518031903118525,0.0,0.8867300152778625,0.8979499936103821,0.49643540161495964,0.5035645983850404,0.5035645983850403,-0.00015688596127116927,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 17:00:00+00:00,0.8922500014305115,0.8923500180244446,0.890500009059906,0.8916400074958801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.43761155971100724,0.8893779301643372,0.20161155971100406,0.891016047000885,0.055611559711008805,0.8923400044441223,-0.06238844028899278,0.8936639618873596,-0.18038844028899437,0.8955489182472229,-0.34838844028899596,0.8979499936103821,-0.5623884402889928,0.9010018277168274,-0.8343884402889892,0.9048839402198792,-1.1803884402889944,0.8836781811714173,0.7096115597110036,0.8914250135421753,0.8923893723487855,0.8923893723487855,44.97405806053119,0.4497405806053119,-1,0.8909157173974174,0.0020914290632520404,0.0008129726351428424,1.0,0.0016259452702857002,0.0,0.8867300152778625,0.8979499936103821,0.43761155971100724,0.5623884402889928,0.5623884402889927,-0.0007396640416932332,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 18:00:00+00:00,0.8916299939155579,0.8919000029563904,0.889989972114563,0.8906999826431274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.35383021674458137,0.8893779301643372,0.11783021674457822,0.891016047000885,-0.02816978325541703,0.8923400044441223,-0.14616978325541863,0.8936639618873596,-0.2641697832554202,0.8955489182472229,-0.43216978325542177,0.8979499936103821,-0.6461697832554186,0.9010018277168274,-0.9181697832554151,0.9048839402198792,-1.2641697832554202,0.8836781811714173,0.6258302167445778,0.8909449875354767,0.8923893723487855,0.8923893723487855,43.26998502460244,0.4326998502460244,-1,0.89081928559712,0.002122861998421805,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.35383021674458137,0.6461697832554186,0.6461697832554186,-0.0010542650002803855,,0.0010884194015876663,0.0,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 19:00:00+00:00,0.8907099962234497,0.8914499878883362,0.8898599743843079,0.8907600045204163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.35917977050573735,0.8893779301643372,0.12317977050573418,0.891016047000885,-0.02282022949426106,0.8923400044441223,-0.14082022949426265,0.8936639618873596,-0.25882022949426425,0.8955489182472229,-0.4268202294942658,0.8979499936103821,-0.6408202294942626,0.9010018277168274,-0.9128202294942591,0.9048839402198792,-1.2588202294942643,0.8836781811714173,0.6311797705057338,0.890654981136322,0.8923893723487855,0.8923893723487855,45.548781992743784,0.45548781992743786,0,0.8907578587532043,0.0021035756383623394,2.4089231330695163e-06,1.0,4.817846266158554e-06,0.0,0.8867300152778625,0.8979499936103821,0.35917977050573735,0.6408202294942626,0.6408202294942626,6.738731161837208e-05,,0.0010357560331056238,0.0,6.050169467919364e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 20:00:00+00:00,0.8908200263977051,0.8911399841308594,0.8897200226783752,0.8906099796295166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.34580854228644287,0.8893779301643372,0.10980854228643967,0.891016047000885,-0.03619145771355558,0.8923400044441223,-0.15419145771355716,0.8936639618873596,-0.27219145771355874,0.8955489182472229,-0.44019145771356033,0.8979499936103821,-0.6541914577135571,0.9010018277168274,-0.9261914577135536,0.9048839402198792,-1.2721914577135587,0.8836781811714173,0.6178085422864392,0.8904300034046173,0.8923893723487855,0.8923893723487855,59.62024600822181,0.5962024600822181,1,0.890859284571239,0.001952141523361206,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.34580854228644287,0.6541914577135571,0.6541914577135571,-0.00016842347000123326,,0.0010283011075896522,0.0,1.2499094009466027e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 21:00:00+00:00,0.8901200294494629,0.8914999961853027,0.8897600173950195,0.8906700015068054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.3511580960475988,0.8893779301643372,0.11515809604759564,0.891016047000885,-0.030841903952399607,0.8923400044441223,-0.14884190395240118,0.8936639618873596,-0.26684190395240276,0.8955489182472229,-0.43484190395240435,0.8979499936103821,-0.6488419039524012,0.9010018277168274,-0.9208419039523976,0.9048839402198792,-1.2668419039524028,0.8836781811714173,0.6231580960475952,0.8906300067901611,0.8923893723487855,0.8923893723487855,55.58861934498165,0.5558861934498165,1,0.8909128563744682,0.0019078552722930908,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.3511580960475988,0.6488419039524012,0.6488419039524012,6.739412162648506e-05,,0.0010087243504724244,0.0,-6.600022315983445e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 22:00:00+00:00,0.8907300233840942,0.891040027141571,0.8898100256919861,0.8908699750900269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.36898108797280066,0.8893779301643372,0.1329810879727975,0.891016047000885,-0.013018912027197738,0.8923400044441223,-0.1310189120271993,0.8936639618873596,-0.2490189120272009,0.8955489182472229,-0.4170189120272025,0.8979499936103821,-0.6310189120271993,0.9010018277168274,-0.9030189120271958,0.9048839402198792,-1.2490189120272008,0.8836781811714173,0.6409810879727971,0.8904250264167786,0.8923893723487855,0.8923893723487855,64.11041751745327,0.6411041751745327,1,0.8910364253180367,0.0018692825521741594,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.36898108797280066,0.6310189120271993,0.6310189120271994,0.00022452039799603085,,0.000979927417158038,0.0,-5.800127983091041e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 23:00:00+00:00,0.8908200263977051,0.8908500075340271,0.8891400098800659,0.8901000022888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.30035592860178495,0.8893779301643372,0.06435592860178178,0.891016047000885,-0.08164407139821346,0.8923400044441223,-0.19964407139821505,0.8936639618873596,-0.31764407139821665,0.8955489182472229,-0.4856440713982182,0.8979499936103821,-0.699644071398215,0.9010018277168274,-0.9716440713982115,0.9048839402198792,-1.3176440713982167,0.8836781811714173,0.5723559286017814,0.8899950087070465,0.8923893723487855,0.8923893723487855,50.82793873845425,0.5082793873845425,0,0.8910435693604606,0.001852137701851981,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.30035592860178495,0.699644071398215,0.699644071398215,-0.0008642931322617731,,0.0009149857864442667,0.0,-0.00012550055980686814,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 00:00:00+00:00,0.8901000022888184,0.8906599879264832,0.8888099789619446,0.8898599743843079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.2789630259243519,0.8893779301643372,0.042963025924348724,0.891016047000885,-0.10303697407564652,0.8923400044441223,-0.2210369740756481,0.8936639618873596,-0.3390369740756497,0.8955489182472229,-0.5070369740756513,0.8979499936103821,-0.7210369740756482,0.9010018277168274,-0.9930369740756445,0.9048839402198792,-1.3390369740756496,0.8836781811714173,0.5509630259243483,0.8897349834442139,0.8923893723487855,0.8923893723487855,47.117046347211314,0.47117046347211317,0,0.8910185694694519,0.0018185675144195557,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.2789630259243519,0.7210369740756482,0.7210369740756482,-0.00026966397471439585,,0.0008916015485667987,0.0,-0.00010950267314913109,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 01:00:00+00:00,0.8898699879646301,0.8906999826431274,0.8882399797439575,0.8898599743843079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.2789630259243519,0.8893779301643372,0.042963025924348724,0.891016047000885,-0.10303697407564652,0.8923400044441223,-0.2210369740756481,0.8936639618873596,-0.3390369740756497,0.8955489182472229,-0.5070369740756513,0.8979499936103821,-0.7210369740756482,0.9010018277168274,-0.9930369740756445,0.9048839402198792,-1.3390369740756496,0.8836781811714173,0.5509630259243483,0.8894699811935425,0.8923893723487855,0.8923893723487855,38.97337110481586,0.3897337110481586,-1,0.8909357104982648,0.0018664257866995676,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.2789630259243519,0.7210369740756482,0.7210369740756482,0.0,,0.0008846152948170276,0.0,-8.80002975462979e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 02:00:00+00:00,0.8898900151252747,0.8906499743461609,0.8876799941062927,0.8905500173568726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.3404643008924777,0.8893779301643372,0.10446430089247452,0.891016047000885,-0.04153569910752073,0.8923400044441223,-0.1595356991075223,0.8936639618873596,-0.2775356991075239,0.8955489182472229,-0.4455356991075255,0.8979499936103821,-0.6595356991075223,0.9010018277168274,-0.9315356991075188,0.9048839402198792,-1.277535699107524,0.8836781811714173,0.6124643008924742,0.8891649842262268,0.8923893723487855,0.8923893723487855,44.27094651227765,0.44270946512277654,-1,0.8908885674817222,0.0019742846488952637,0.0,1.0,0.0,0.0,0.8867300152778625,0.8979499936103821,0.3404643008924777,0.6595356991075223,0.6595356991075223,0.000775451186061149,,0.0008179383390279491,0.0,6.799995899198219e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 03:00:00+00:00,0.8904899954795837,0.8918300271034241,0.8897299766540527,0.8917800188064575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867300152778625,0.45009031024224394,0.8893779301643372,0.2140903102422408,0.891016047000885,0.06809031024224553,0.8923400044441223,-0.04990968975775606,0.8936639618873596,-0.16790968975775764,0.8955489182472229,-0.3359096897577592,0.8979499936103821,-0.549909689757756,0.9010018277168274,-0.8219096897577525,0.9048839402198792,-1.1679096897577577,0.8836781811714173,0.7220903102422404,0.8907800018787384,0.8923893723487855,0.8923893723487855,54.31057368695995,0.5431057368695995,0,0.8909314274787903,0.001996432031903948,0.0009524765896614844,1.0,0.0019049531793229324,0.0,0.8867300152778625,0.8979499936103821,0.45009031024224394,0.549909689757756,0.549909689757756,0.0013811705413644404,,0.0008305883564470834,0.0,9.300112724297538e-05,neutral,0.5,0.0,0.0,LOW,0
