timestamp,open,high,low,close,volume
2025-07-07,1.36045,1.36855,1.3594,1.36467,0
2025-07-05,1.3601,1.3603,1.3601,1.3603,0
2025-07-04,1.35803,1.3617,1.3562,1.3602,0
2025-07-03,1.3593,1.36239,1.3553,1.35813,0
2025-07-02,1.36445,1.36588,1.3579,1.35895,0
2025-07-01,1.36028,1.3667,1.3586,1.36438,0
2025-06-30,1.36824,1.36994,1.3595,1.36051,0
2025-06-28,1.3681,1.3681,1.368,1.368,0
2025-06-27,1.36394,1.3759,1.3623,1.36775,0
2025-06-26,1.372,1.3726,1.3613,1.36394,0
2025-06-25,1.37219,1.37541,1.3707,1.37233,0
2025-06-24,1.37319,1.3738,1.3674,1.37229,0
2025-06-23,1.3744,1.37981,1.3721,1.37302,0
2025-06-21,1.3733,1.3733,1.3733,1.3733,0
2025-06-20,1.36979,1.3747,1.3683,1.3729,0
2025-06-19,1.36925,1.37464,1.3681,1.36977,0
2025-06-18,1.36742,1.37032,1.363,1.3689,0
2025-06-17,1.35686,1.36933,1.3552,1.3674,0
2025-06-16,1.35825,1.3607,1.3535,1.35695,0
2025-06-14,1.3584,1.3584,1.3584,1.3584,0
2025-06-13,1.36054,1.36514,1.3562,1.358,0
2025-06-12,1.36688,1.36753,1.3595,1.36001,0
2025-06-11,1.3667,1.36901,1.3645,1.36662,0
2025-06-10,1.36977,1.37285,1.3664,1.36665,0
2025-06-09,1.3691,1.37074,1.3665,1.36988,0
2025-06-07,1.369,1.369,1.3688,1.3688,0
2025-06-06,1.36743,1.37043,1.3656,1.3693,0
2025-06-05,1.3676,1.36839,1.363,1.3673,0
2025-06-04,1.3718,1.37316,1.3648,1.3676,0
2025-06-03,1.37117,1.3743,1.3696,1.37182,0
