timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'EURCAD=X')","('high', 'EURCAD=X')","('low', 'EURCAD=X')","('close', 'EURCAD=X')","('volume', 'EURCAD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-01-29 00:00:00+00:00,1.50103,1.50611,1.4995,1.50146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-5.433694863685854,1.5976749396324157,-5.66969486368585,1.60015256524086,-5.8156948636858505,1.6021550297737122,-5.933694863685854,1.6041574943065644,-6.051694863685859,1.6070084607601165,-6.2196948636858504,1.610640048980713,-6.433694863685854,1.6152558994293214,-6.705694863685858,1.6211275327205659,-7.051694863685859,1.589054160118103,-5.1616948636858515,1.502805,1.6022296979427337,1.0,0.0,0.0,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-5.433694863685854,6.433694863685854,6.433694863685854,,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-01-30 00:00:00+00:00,1.50183,1.51717,1.49704,1.50426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-5.268698183555201,1.5976749396324157,-5.504698183555196,1.60015256524086,-5.650698183555196,1.6021550297737122,-5.768698183555201,1.6041574943065644,-5.886698183555205,1.6070084607601165,-6.054698183555196,1.610640048980713,-6.268698183555201,1.6152558994293214,-6.540698183555205,1.6211275327205659,-6.886698183555205,1.589054160118103,-4.996698183555197,1.507105,1.6022296979427337,1.0,29.473684210525562,0.29473684210525564,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-5.268698183555201,6.268698183555201,6.268698183555201,0.0018648515444965597,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-01-31 00:00:00+00:00,1.50368,1.50899,1.49803,1.50549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-5.1962174990692285,1.5976749396324157,-5.432217499069224,1.60015256524086,-5.578217499069225,1.6021550297737122,-5.6962174990692285,1.6041574943065644,-5.814217499069233,1.6070084607601165,-5.982217499069224,1.610640048980713,-6.1962174990692285,1.6152558994293214,-6.468217499069232,1.6211275327205659,-6.814217499069233,1.589054160118103,-4.924217499069225,1.50351,1.6022296979427337,1.0,28.622159090908852,0.2862215909090885,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-5.1962174990692285,6.1962174990692285,6.1962174990692285,0.0008176777950621439,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-03 00:00:00+00:00,1.50846,1.51215,1.48832,1.49209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-5.9858444682659595,1.5976749396324157,-6.221844468265955,1.60015256524086,-6.367844468265956,1.6021550297737122,-6.4858444682659595,1.6041574943065644,-6.603844468265964,1.6070084607601165,-6.771844468265955,1.610640048980713,-6.9858444682659595,1.6152558994293214,-7.257844468265963,1.6211275327205659,-7.603844468265964,1.589054160118103,-5.713844468265956,1.500235,1.6022296979427337,1.0,23.121055651175936,0.23121055651175937,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-5.9858444682659595,6.9858444682659595,6.9858444682659595,-0.008900756564307999,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-04 00:00:00+00:00,1.49156,1.49448,1.48453,1.48571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-6.3618011894208095,1.5976749396324157,-6.597801189420804,1.60015256524086,-6.743801189420805,1.6021550297737122,-6.8618011894208095,1.6041574943065644,-6.979801189420813,1.6070084607601165,-7.147801189420805,1.610640048980713,-7.3618011894208095,1.6152558994293214,-7.633801189420812,1.6211275327205659,-7.979801189420813,1.589054160118103,-6.089801189420806,1.4895049999999999,1.6022296979427337,1.0,16.925661486770252,0.16925661486770252,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-6.3618011894208095,7.3618011894208095,7.3618011894208095,-0.0042758814816798996,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-05 00:00:00+00:00,1.48558,1.49062,1.48484,1.48841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-6.202697247866249,1.5976749396324157,-6.438697247866244,1.60015256524086,-6.584697247866245,1.6021550297737122,-6.702697247866249,1.6041574943065644,-6.820697247866254,1.6070084607601165,-6.988697247866244,1.610640048980713,-7.202697247866249,1.6152558994293214,-7.474697247866253,1.6211275327205659,-7.820697247866254,1.589054160118103,-5.930697247866245,1.48773,1.6022296979427337,1.0,25.386646548472086,0.25386646548472086,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-6.202697247866249,7.202697247866249,7.202697247866249,0.0018173129345564476,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-06 00:00:00+00:00,1.4883,1.49113,1.48329,1.48552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-6.372997392715398,1.5976749396324157,-6.608997392715393,1.60015256524086,-6.754997392715393,1.6021550297737122,-6.872997392715398,1.6041574943065644,-6.990997392715402,1.6070084607601165,-7.158997392715393,1.610640048980713,-7.372997392715398,1.6152558994293214,-7.644997392715401,1.6211275327205659,-7.990997392715402,1.589054160118103,-6.100997392715394,1.4872100000000001,1.6022296979427337,1.0,22.891156462584817,0.22891156462584816,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-6.372997392715398,7.372997392715398,7.372997392715398,-0.001941669298110127,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-07 00:00:00+00:00,1.48575,1.48821,1.47386,1.47555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-6.960503428752069,1.5976749396324157,-7.196503428752064,1.60015256524086,-7.342503428752064,1.6021550297737122,-7.460503428752069,1.6041574943065644,-7.5785034287520725,1.6070084607601165,-7.746503428752064,1.610640048980713,-7.960503428752069,1.6152558994293214,-8.232503428752072,1.6211275327205659,-8.578503428752073,1.589054160118103,-6.688503428752065,1.4810349999999999,1.6022296979427337,1.0,17.094234188468164,0.17094234188468163,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-6.960503428752069,7.960503428752069,7.960503428752069,-0.006711454574829023,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-10 00:00:00+00:00,1.47696,1.48151,1.47408,1.47526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-6.977592370622738,1.5976749396324157,-7.213592370622734,1.60015256524086,-7.3595923706227335,1.6021550297737122,-7.477592370622738,1.6041574943065644,-7.595592370622742,1.6070084607601165,-7.763592370622733,1.610640048980713,-7.977592370622738,1.6152558994293214,-8.249592370622741,1.6211275327205659,-8.595592370622743,1.589054160118103,-6.7055923706227345,1.477795,1.6022296979427337,1.0,16.96923852748344,0.1696923852748344,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-6.977592370622738,7.977592370622738,7.977592370622738,-0.00019653688455145701,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-11 00:00:00+00:00,1.4756,1.48238,1.47438,1.48013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5936700105667114,-6.690616001966917,1.5976749396324157,-6.926616001966912,1.60015256524086,-7.072616001966913,1.6021550297737122,-7.190616001966917,1.6041574943065644,-7.3086160019669215,1.6070084607601165,-7.476616001966912,1.610640048980713,-7.690616001966917,1.6152558994293214,-7.9626160019669205,1.6211275327205659,-8.308616001966922,1.589054160118103,-6.418616001966913,1.47838,1.6022296979427337,1.0,26.04985403099012,0.26049854030990116,-1,0.0,0.01053714285714288,0.5,1.0,1.0,0.0,1.5936700105667114,1.610640048980713,-6.690616001966917,7.690616001966917,7.690616001966917,0.0033011130241449305,,,,,neutral,0.5,0.0,0.0,LOW,0
