timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'EURGBP=X')","('high', 'EURGBP=X')","('low', 'EURGBP=X')","('close', 'EURGBP=X')","('volume', 'EURGBP=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-01-30 00:00:00+00:00,0.83592,0.839,0.83592,0.83645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.359031762623973,0.8590008249282837,-2.5950317626239707,0.8602695648670197,-2.7410317626239746,0.8612949848175049,-2.859031762623973,0.8623204047679901,-2.9770317626239717,0.8637803246974946,-3.145031762623978,0.8656399846076965,-3.359031762623973,0.8680036644935608,-3.6310317626239756,0.8710104043483734,-3.9770317626239717,0.854586305141449,-2.0870317626239707,0.83746,0.8613332208156587,0.8613332208156587,0.0,0.0,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.359031762623973,3.359031762623973,3.359031762623973,,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-01-31 00:00:00+00:00,0.83632,0.8376,0.8354,0.8356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.456845346173367,0.8590008249282837,-2.6928453461733644,0.8602695648670197,-2.8388453461733683,0.8612949848175049,-2.956845346173367,0.8623204047679901,-3.0748453461733654,0.8637803246974946,-3.2428453461733717,0.8656399846076965,-3.456845346173367,0.8680036644935608,-3.7288453461733693,0.8710104043483734,-4.074845346173365,0.854586305141449,-2.1848453461733643,0.8365,0.8613332208156587,0.8613332208156587,0.0,0.0,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.456845346173367,3.456845346173367,3.456845346173367,-0.0010161994141909547,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-03 00:00:00+00:00,0.83392,0.83453,0.8291,0.83068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-3.0230133827180845,0.8590008249282837,-3.259013382718082,0.8602695648670197,-3.405013382718086,0.8612949848175049,-3.5230133827180845,0.8623204047679901,-3.6410133827180835,0.8637803246974946,-3.80901338271809,0.8656399846076965,-4.0230133827180845,0.8680036644935608,-4.295013382718087,0.8710104043483734,-4.641013382718083,0.854586305141449,-2.7510133827180825,0.831815,0.8613332208156587,0.8613332208156587,0.0,0.0,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-3.0230133827180845,4.0230133827180845,4.0230133827180845,-0.005887984681665959,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-04 00:00:00+00:00,0.83059,0.83302,0.82966,0.83149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.929802791335726,0.8590008249282837,-3.1658027913357234,0.8602695648670197,-3.3118027913357273,0.8612949848175049,-3.429802791335726,0.8623204047679901,-3.5478027913357244,0.8637803246974946,-3.7158027913357308,0.8656399846076965,-3.929802791335726,0.8680036644935608,-4.201802791335728,0.8710104043483734,-4.547802791335725,0.854586305141449,-2.6578027913357234,0.83134,0.8613332208156587,0.8613332208156587,12.31003039513638,0.1231003039513638,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.929802791335726,3.929802791335726,3.929802791335726,0.0009751047334713991,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-05 00:00:00+00:00,0.83138,0.83357,0.83038,0.83172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.9033355863752948,0.8590008249282837,-3.1393355863752923,0.8602695648670197,-3.285335586375296,0.8612949848175049,-3.4033355863752948,0.8623204047679901,-3.5213355863752938,0.8637803246974946,-3.6893355863753,0.8656399846076965,-3.9033355863752948,0.8680036644935608,-4.175335586375297,0.8710104043483734,-4.521335586375294,0.854586305141449,-2.6313355863752927,0.831975,0.8613332208156587,0.8613332208156587,15.271659324523142,0.15271659324523143,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.9033355863752948,3.9033355863752948,3.9033355863752948,0.0002766118654464744,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-06 00:00:00+00:00,0.83165,0.8378,0.8311,0.83486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.542000701263421,0.8590008249282837,-2.7780007012634185,0.8602695648670197,-2.9240007012634224,0.8612949848175049,-3.042000701263421,0.8623204047679901,-3.16000070126342,0.8637803246974946,-3.3280007012634263,0.8656399846076965,-3.542000701263421,0.8680036644935608,-3.8140007012634234,0.8710104043483734,-4.16000070126342,0.854586305141449,-2.270000701263419,0.8344499999999999,0.8613332208156587,0.8613332208156587,42.01005025125648,0.4201005025125648,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.542000701263421,3.542000701263421,3.542000701263421,0.00377530899822065,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-07 00:00:00+00:00,0.83481,0.83552,0.83183,0.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.8135772391182057,0.8590008249282837,-3.049577239118203,0.8602695648670197,-3.195577239118207,0.8612949848175049,-3.3135772391182057,0.8623204047679901,-3.4315772391182047,0.8637803246974946,-3.599577239118211,0.8656399846076965,-3.8135772391182057,0.8680036644935608,-4.085577239118209,0.8710104043483734,-4.431577239118204,0.854586305141449,-2.5415772391182037,0.8336749999999999,0.8613332208156587,0.8613332208156587,33.956133225020466,0.3395613322502047,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.8135772391182057,3.8135772391182057,3.8135772391182057,-0.002826821263445356,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-10 00:00:00+00:00,0.83114,0.83366,0.83066,0.83302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.7537383409468172,0.8590008249282837,-2.989738340946815,0.8602695648670197,-3.1357383409468187,0.8612949848175049,-3.2537383409468172,0.8623204047679901,-3.3717383409468162,0.8637803246974946,-3.539738340946822,0.8656399846076965,-3.7537383409468172,0.8680036644935608,-4.02573834094682,0.8710104043483734,-4.371738340946816,0.854586305141449,-2.4817383409468152,0.83216,0.8613332208156587,0.8613332208156587,36.632891660171424,0.36632891660171424,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.7537383409468172,3.7537383409468172,3.7537383409468172,0.0006246246246246479,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-11 00:00:00+00:00,0.83314,0.83524,0.83225,0.83233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.8331399558280848,0.8590008249282837,-3.069139955828082,0.8602695648670197,-3.2151399558280858,0.8612949848175049,-3.3331399558280848,0.8623204047679901,-3.4511399558280833,0.8637803246974946,-3.6191399558280897,0.8656399846076965,-3.8331399558280848,0.8680036644935608,-4.105139955828087,0.8710104043483734,-4.451139955828083,0.854586305141449,-2.5611399558280823,0.833745,0.8613332208156587,0.8613332208156587,34.76331360946752,0.34763313609467517,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.8331399558280848,3.8331399558280848,3.8331399558280848,-0.0008283114451033136,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-02-12 00:00:00+00:00,0.83239,0.83558,0.83195,0.83397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569499850273132,-2.6444172769798495,0.8590008249282837,-2.880417276979847,0.8602695648670197,-3.026417276979851,0.8612949848175049,-3.1444172769798495,0.8623204047679901,-3.262417276979848,0.8637803246974946,-3.4304172769798544,0.8656399846076965,-3.6444172769798495,0.8680036644935608,-3.916417276979852,0.8710104043483734,-4.262417276979848,0.854586305141449,-2.372417276979847,0.833765,0.8613332208156587,0.8613332208156587,41.82058047493395,0.4182058047493395,-1,0.0,0.003692142857142866,0.5,1.0,1.0,0.0,0.8569499850273132,0.8656399846076965,-2.6444172769798495,3.6444172769798495,3.6444172769798495,0.001970372328283121,,,,,neutral,0.5,0.0,0.0,LOW,0
