timestamp,open,high,low,close,volume
2025-07-04,0.52181,0.52272999,0.51867002,0.51959997,0
2025-07-03,0.52126998,0.52310997,0.51885998,0.52157998,0
2025-07-02,0.52004999,0.52153999,0.51642001,0.52118999,0
2025-07-01,0.52130997,0.52212,0.51793998,0.51967001,0
2025-06-30,0.52175999,0.52294999,0.51937002,0.52166998,0
2025-06-28,0.52100003,0.52100003,0.52098,0.52098,0
2025-06-27,0.52223998,0.52520001,0.52026999,0.52060002,0
2025-06-26,0.52337998,0.52484,0.52193999,0.52307999,0
2025-06-25,0.52201003,0.52450001,0.52100003,0.52341998,0
2025-06-24,0.52425998,0.52855003,0.52183002,0.52201003,0
2025-06-23,0.52680999,0.52740002,0.52078998,0.52434999,0
2025-06-21,0.52649999,0.52705002,0.52649999,0.52705002,0
2025-06-20,0.52793998,0.53074998,0.52530003,0.52746999,0
2025-06-19,0.53183001,0.53310001,0.52710003,0.52829999,0
2025-06-18,0.52784002,0.53346002,0.52546,0.53277999,0
2025-06-17,0.5298,0.53241998,0.52722001,0.52776998,0
2025-06-16,0.52621001,0.5316,0.52468002,0.53052998,0
2025-06-14,0.52508003,0.52553999,0.52508003,0.52553999,0
2025-06-13,0.52893001,0.53005999,0.52104002,0.52595001,0
2025-06-12,0.53302002,0.53406,0.52732998,0.52889001,0
2025-06-11,0.53631002,0.53723001,0.53237998,0.53283,0
2025-06-10,0.53476,0.537,0.53333998,0.53618997,0
2025-06-09,0.53368002,0.5359,0.53286999,0.53487998,0
2025-06-07,0.53332001,0.53332001,0.53210002,0.53298998,0
2025-06-06,0.53227001,0.53507,0.53109998,0.53369999,0
2025-06-05,0.53040999,0.53544003,0.52899998,0.53271002,0
2025-06-04,0.53149003,0.53424001,0.52986997,0.53074002,0
2025-06-03,0.53039002,0.53289998,0.52675998,0.53176999,0
2025-06-02,0.5298,0.5316,0.52811998,0.53114003,0
2025-05-31,0.52749997,0.52827001,0.52749997,0.52827001,0
