timestamp,open,high,low,close
2025-05-06 10:49:08,0.64507,0.64507,0.64507,0.64507
2025-06-04 08:55:53,0.64758,0.64758,0.64758,0.64758
2025-06-04 08:56:18,0.647535,0.647535,0.647535,0.647535
2025-06-04 08:59:08,0.64752,0.64752,0.64752,0.64752
2025-06-04 09:06:00,0.647295,0.647295,0.647295,0.647295
2025-06-04 09:09:55,0.647315,0.647315,0.647315,0.647315
2025-06-04 09:14:59,0.64734,0.64734,0.64734,0.64734
2025-06-04 09:18:30,0.647415,0.647415,0.647415,0.647415
