timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'AUDUSD=X')","('high', 'AUDUSD=X')","('low', 'AUDUSD=X')","('close', 'AUDUSD=X')","('volume', 'AUDUSD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-06 10:49:08+00:00,0.64507,0.64507,0.64507,0.64507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.4431376910217294,0.6516562190055847,-0.6791376910217256,0.6530721144676208,-0.8251376910217255,0.654216468334198,-0.9431376910217294,0.6553608222007752,-1.0611376910217332,0.6569900717735291,-1.2291376910217324,0.6590654253959656,-1.4431376910217293,0.6617032580375671,-1.7151376910217286,0.6650587363243103,-2.061137691021733,0.6467296786308289,-0.17113769102173004,0.64507,0.6542591391563415,0.6542591391563415,0.0,0.0,-1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.4431376910217294,1.4431376910217293,1.4431376910217293,,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-07 23:00:00+00:00,0.6428800821304321,0.6437367796897888,0.6428387761116028,0.6432895064353943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.6267332087717573,0.6516562190055847,-0.8627332087717535,0.6530721144676208,-1.0087332087717535,0.654216468334198,-1.1267332087717572,0.6553608222007752,-1.244733208771761,0.6569900717735291,-1.4127332087717603,0.6590654253959656,-1.6267332087717572,0.6617032580375671,-1.8987332087717566,0.6650587363243103,-2.2447332087717613,0.6467296786308289,-0.35473320877175796,0.6432877779006958,0.6542591391563415,0.6542591391563415,0.0,0.0,-1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.6267332087717573,1.6267332087717572,1.6267332087717574,-0.002760155587154478,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 00:00:00+00:00,0.6433557271957397,0.6449865102767944,0.6433184742927551,0.6444669365882874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.505322548923198,0.6516562190055847,-0.7413225489231942,0.6530721144676208,-0.8873225489231941,0.654216468334198,-1.005322548923198,0.6553608222007752,-1.1233225489232017,0.6569900717735291,-1.291322548923201,0.6590654253959656,-1.505322548923198,0.6617032580375671,-1.7773225489231974,0.6650587363243103,-2.123322548923202,0.6467296786308289,-0.2333225489231986,0.6441524922847748,0.6542591391563415,0.6542591391563415,39.80596747399181,0.39805967473991805,-1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.505322548923198,1.505322548923198,1.505322548923198,0.0018303270006958527,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 01:00:00+00:00,0.6443880200386047,0.646508514881134,0.6443880200386047,0.6459113955497742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.3563772248992035,0.6516562190055847,-0.5923772248991998,0.6530721144676208,-0.7383772248991997,0.654216468334198,-0.8563772248992034,0.6553608222007752,-0.9743772248992073,0.6569900717735291,-1.1423772248992066,0.6590654253959656,-1.3563772248992034,0.6617032580375671,-1.6283772248992028,0.6650587363243103,-1.9743772248992073,0.6467296786308289,-0.0843772248992041,0.6454482674598694,0.6542591391563415,0.6542591391563415,59.55613824521051,0.5955613824521051,1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.3563772248992035,1.3563772248992034,1.3563772248992034,0.0022413236110041534,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 02:00:00+00:00,0.6463664770126343,0.6467176079750061,0.6455777883529663,0.6456486582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.38346936768610485,0.6516562190055847,-0.6194693676861011,0.6530721144676208,-0.765469367686101,0.654216468334198,-0.8834693676861048,0.6553608222007752,-1.0014693676861086,0.6569900717735291,-1.1694693676861079,0.6590654253959656,-1.3834693676861047,0.6617032580375671,-1.655469367686104,0.6650587363243103,-2.001469367686109,0.6467296786308289,-0.11146936768610546,0.6461476981639862,0.6542591391563415,0.6542591391563415,56.201965666636326,0.5620196566663632,1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.38346936768610485,1.3834693676861047,1.383469367686105,-0.00040676983868093153,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 03:00:00+00:00,0.6456695199012756,0.6466464996337891,0.6456695199012756,0.6459572911262512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.35164470449405055,0.6516562190055847,-0.5876447044940468,0.6530721144676208,-0.7336447044940467,0.654216468334198,-0.8516447044940505,0.6553608222007752,-0.9696447044940544,0.6569900717735291,-1.1376447044940536,0.6590654253959656,-1.3516447044940505,0.6617032580375671,-1.6236447044940499,0.6650587363243103,-1.9696447044940544,0.6467296786308289,-0.07964470449405119,0.6461580097675323,0.6542591391563415,0.6542591391563415,58.919734868737734,0.5891973486873774,1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.35164470449405055,1.3516447044940505,1.3516447044940505,0.0004780198126195234,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 04:00:00+00:00,0.6459072232246399,0.64607834815979,0.6454527974128723,0.6454694271087646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.4019507817877864,0.6516562190055847,-0.6379507817877826,0.6530721144676208,-0.7839507817877825,0.654216468334198,-0.9019507817877864,0.6553608222007752,-1.0199507817877902,0.6569900717735291,-1.1879507817877895,0.6590654253959656,-1.4019507817877863,0.6617032580375671,-1.6739507817877857,0.6650587363243103,-2.01995078178779,0.6467296786308289,-0.12995078178778705,0.6457655727863312,0.6542591391563415,0.6542591391563415,53.65667458771247,0.5365667458771247,0,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.4019507817877864,1.4019507817877863,1.4019507817877863,-0.0007552573895961423,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 05:00:00+00:00,0.6454194784164429,0.6455069184303284,0.6437202095985413,0.6445791125297546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.4937555315173567,0.6516562190055847,-0.729755531517353,0.6530721144676208,-0.8757555315173529,0.654216468334198,-0.9937555315173566,0.6553608222007752,-1.1117555315173606,0.6569900717735291,-1.2797555315173599,0.6590654253959656,-1.4937555315173567,0.6617032580375671,-1.765755531517356,0.6650587363243103,-2.1117555315173604,0.6467296786308289,-0.2217555315173573,0.6446135640144348,0.6542591391563415,0.6542591391563415,46.13591961791119,0.4613591961791119,0,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.4937555315173567,1.4937555315173567,1.4937555315173567,-0.0013793288134466009,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 06:00:00+00:00,0.6446289420127869,0.6446289420127869,0.6411489248275757,0.6413792371749878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.8237105418428557,0.6516562190055847,-1.059710541842852,0.6530721144676208,-1.205710541842852,0.654216468334198,-1.3237105418428556,0.6553608222007752,-1.4417105418428595,0.6569900717735291,-1.6097105418428588,0.6590654253959656,-1.8237105418428556,0.6617032580375671,-2.095710541842855,0.6650587363243103,-2.4417105418428595,0.6467296786308289,-0.5517105418428564,0.6428889334201813,0.6542591391563415,0.6542591391563415,30.680289500963852,0.30680289500963853,-1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.8237105418428557,1.8237105418428556,1.8237105418428556,-0.004964286450748312,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 07:00:00+00:00,0.6414285898208618,0.6425578594207764,0.6404919028282166,0.6422855257987976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493675112724304,-0.7302586291670764,0.6516562190055847,-0.9662586291670726,0.6530721144676208,-1.1122586291670726,0.654216468334198,-1.2302586291670765,0.6553608222007752,-1.3482586291670802,0.6569900717735291,-1.5162586291670794,0.6590654253959656,-1.7302586291670765,0.6617032580375671,-2.0022586291670756,0.6650587363243103,-2.34825862916708,0.6467296786308289,-0.45825862916707705,0.6415248811244965,0.6542591391563415,0.6542591391563415,36.68746984834942,0.36687469848349424,-1,0.0,0.0015779083333696661,0.5,1.0,1.0,0.0,0.6493675112724304,0.6590654253959656,-0.7302586291670764,1.7302586291670765,1.7302586291670763,0.0014130308112274559,,,,,neutral,0.5,0.0,0.0,LOW,0
