timestamp,open,high,low,close,volume
2025-07-07,0.65560013,0.65575922,0.64886612,0.65124094,0
2025-07-05,0.65552276,0.65552276,0.65552276,0.65552276,0
2025-07-04,0.65741897,0.65811992,0.654836,0.65556574,0
2025-07-03,0.65858799,0.65916967,0.6540094,0.65733254,0
2025-07-02,0.65724611,0.65916103,0.65462589,0.65863132,0
2025-07-01,0.65798134,0.65949577,0.65565169,0.6585446,0
2025-06-30,0.65380841,0.65876585,0.65252,0.65828454,0
2025-06-28,0.6532532,0.65372294,0.6532532,0.65372294,0
2025-06-27,0.654836,0.65633595,0.65104169,0.6532532,0
2025-06-26,0.65138096,0.65655571,0.65087217,0.654836,0
2025-06-25,0.6492663,0.65180975,0.64868933,0.65150827,0
2025-06-24,0.64595312,0.65218806,0.6459114,0.64913988,0
2025-06-23,0.64452922,0.64665908,0.63753557,0.64616179,0
2025-06-21,0.64524454,0.64524454,0.64524454,0.64524454,0
2025-06-20,0.64842433,0.64986128,0.64503646,0.64516133,0
2025-06-19,0.65112644,0.65153795,0.64491165,0.64838231,0
2025-06-18,0.64771032,0.65313798,0.64708167,0.65108407,0
2025-06-17,0.65380841,0.65454876,0.64684731,0.64779425,0
2025-06-16,0.64888716,0.65538961,0.64697701,0.6526137,0
2025-06-14,0.64901352,0.64901352,0.64897138,0.64897138,0
2025-06-13,0.65359479,0.65378708,0.64586967,0.64901352,0
2025-06-12,0.65040648,0.65362895,0.64800411,0.65340686,0
2025-06-11,0.65257114,0.65488738,0.64978945,0.65028805,0
2025-06-10,0.65167809,0.65346664,0.6492874,0.6523881,0
2025-06-09,0.65027118,0.65363753,0.64961642,0.65178853,0
2025-06-07,0.64945608,0.64947718,0.64945608,0.64947718,0
2025-06-06,0.65138096,0.65192026,0.64821833,0.64945608,0
2025-06-05,0.64960372,0.65402222,0.64885771,0.65072817,0
2025-06-04,0.64620358,0.65070277,0.64536947,0.64943922,0
2025-06-03,0.64973032,0.65030921,0.64503646,0.64638734,0
