timestamp,open,high,low,close,volume
2025-07-07,0.58355999,0.58491999,0.58165997,0.58429998,0
2025-07-05,0.58314002,0.58314002,0.58314002,0.58314002,0
2025-07-04,0.58494002,0.58560002,0.58195001,0.58289999,0
2025-07-03,0.58244002,0.58692002,0.58046001,0.58447999,0
2025-07-02,0.57890999,0.58304,0.57791001,0.58280998,0
2025-07-01,0.58257997,0.583,0.57805002,0.57923001,0
2025-06-30,0.58355999,0.58456999,0.58109999,0.5826,0
2025-06-28,0.58315998,0.58315998,0.58314002,0.58314002,0
2025-06-27,0.58539999,0.58749998,0.5812,0.58310997,0
2025-06-26,0.58585,0.5873,0.58262002,0.58563,0
2025-06-25,0.58617997,0.58840001,0.58497,0.58563,0
2025-06-24,0.59114999,0.59220999,0.58522999,0.58643001,0
2025-06-23,0.59509999,0.59556001,0.58954,0.59113997,0
2025-06-21,0.59450001,0.59502,0.59450001,0.59502,0
2025-06-20,0.59425998,0.59662002,0.59381998,0.59508002,0
2025-06-19,0.59733999,0.59867001,0.59438002,0.59557003,0
2025-06-18,0.59535998,0.59904999,0.59495002,0.59732002,0
2025-06-17,0.59919,0.60047001,0.59575999,0.59595001,0
2025-06-16,0.59726,0.60039997,0.59592003,0.59959,0
2025-06-14,0.59638,0.59638,0.59638,0.59638,0
2025-06-13,0.59489,0.59819001,0.59065002,0.59625,0
2025-06-12,0.59934998,0.60013002,0.59417999,0.59534001,0
2025-06-11,0.60179001,0.60202998,0.59886003,0.59982997,0
2025-06-10,0.59942001,0.60196,0.59805,0.60156,0
2025-06-09,0.59969997,0.60079998,0.59833002,0.59935999,0
2025-06-07,0.59947997,0.59973001,0.59947997,0.59973001,0
2025-06-06,0.59890002,0.60245001,0.59794998,0.60009998,0
2025-06-05,0.59818,0.60170001,0.59701997,0.59886998,0
2025-06-04,0.59991002,0.60110003,0.59731001,0.59763002,0
2025-06-03,0.59649998,0.60082,0.59429997,0.60039997,0
