timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'AUDCHF=X')","('high', 'AUDCHF=X')","('low', 'AUDCHF=X')","('close', 'AUDCHF=X')","('volume', 'AUDCHF=X')"
2025-05-20 23:00:00+00:00,0.5314499735832214,0.5316699743270874,0.530430018901825,0.5311899781227112,0.0,0.0,0.0,,,,,,
2025-05-21 00:00:00+00:00,0.5311599969863892,0.5320500135421753,0.5302000045776367,0.5318899750709534,0.0,0.0,0.0,,,,,,
2025-05-21 01:00:00+00:00,0.5319100022315979,0.5320799946784973,0.5306500196456909,0.5311999917030334,0.0,0.0,0.0,,,,,,
2025-05-21 02:00:00+00:00,0.531220018863678,0.5314099788665771,0.5290499925613403,0.5301600098609924,0.0,0.0,0.0,,,,,,
2025-05-21 03:00:00+00:00,0.5301700234413147,0.5309000015258789,0.5296099781990051,0.5304399728775024,0.0,0.0,0.0,,,,,,
2025-05-21 04:00:00+00:00,0.530430018901825,0.5307000279426575,0.5292699933052063,0.5304200053215027,0.0,0.0,0.0,,,,,,
2025-05-21 05:00:00+00:00,0.5304099917411804,0.5310500264167786,0.5297899842262268,0.5305200219154358,0.0,0.0,0.0,,,,,,
2025-05-21 06:00:00+00:00,0.5305799841880798,0.530780017375946,0.5292199850082397,0.5305899977684021,0.0,0.0,0.0,,,,,,
2025-05-21 07:00:00+00:00,0.5306299924850464,0.5315999984741211,0.5299199819564819,0.5314199924468994,0.0,0.0,0.0,,,,,,
2025-05-21 08:00:00+00:00,0.5314599871635437,0.5319300293922424,0.5305299758911133,0.5315399765968323,0.0,0.0,0.0,,,,,,
2025-05-21 09:00:00+00:00,0.5315300226211548,0.5322399735450745,0.5301200151443481,0.5307899713516235,0.0,0.0,0.0,,,,,,
2025-05-21 10:00:00+00:00,0.530780017375946,0.5312299728393555,0.5296599864959717,0.531059980392456,0.0,0.0,0.0,,,,,,
2025-05-21 11:00:00+00:00,0.5310400128364563,0.532039999961853,0.5303699970245361,0.5320199728012085,0.0,0.0,0.0,,,,,,
2025-05-21 12:00:00+00:00,0.532010018825531,0.5327799916267395,0.530489981174469,0.5314300060272217,0.0,0.0,0.0,,,,,,
2025-05-21 13:00:00+00:00,0.5314499735832214,0.5320299863815308,0.5306000113487244,0.5319100022315979,0.0,0.0,0.0,,,,,,
2025-05-21 14:00:00+00:00,0.5318999886512756,0.5327100157737732,0.5312299728393555,0.5323600172996521,0.0,0.0,0.0,,,,,,
2025-05-21 15:00:00+00:00,0.5323799848556519,0.5337399840354919,0.5316900014877319,0.533490002155304,0.0,0.0,0.0,,,,,,
2025-05-21 16:00:00+00:00,0.5334500074386597,0.5336999893188477,0.5325199961662292,0.5333499908447266,0.0,0.0,0.0,,,,,,
2025-05-21 17:00:00+00:00,0.5333300232887268,0.5334399938583374,0.5303300023078918,0.5310999751091003,0.0,0.0,0.0,,,,,,
2025-05-21 18:00:00+00:00,0.5310900211334229,0.5317000150680542,0.5301700234413147,0.5314499735832214,0.0,0.0,0.0,,,,,,
2025-05-21 19:00:00+00:00,0.5314199924468994,0.5315999984741211,0.5301700234413147,0.5311599969863892,0.0,0.0,0.0,,,,,,
2025-05-21 20:00:00+00:00,0.5311200022697449,0.5315300226211548,0.5301200151443481,0.5311099886894226,0.0,0.0,0.0,,,,,,
2025-05-21 21:00:00+00:00,0.5303099751472473,0.5320299863815308,0.5289999842643738,0.530430018901825,0.0,0.0,0.0,,,,,,
2025-05-21 22:00:00+00:00,0.5299100279808044,0.5315600037574768,0.5299100279808044,0.531279981136322,0.0,0.0,0.0,,,,,,
2025-05-21 23:00:00+00:00,0.5313000082969666,0.5314300060272217,0.5299400091171265,0.5305399894714355,0.0,0.0,0.0,,,,,,
2025-05-22 00:00:00+00:00,0.5305100083351135,0.53125,0.5297499895095825,0.5311999917030334,0.0,0.0,0.0,,,,,,
2025-05-22 01:00:00+00:00,0.5311899781227112,0.5316500067710876,0.5292999744415283,0.5299800038337708,0.0,0.0,0.0,,,,,,
2025-05-22 02:00:00+00:00,0.5298900008201599,0.5309600234031677,0.52920001745224,0.5306299924850464,0.0,0.0,0.0,,,,,,
2025-05-22 03:00:00+00:00,0.5306400060653687,0.5313000082969666,0.5299000144004822,0.5311800241470337,0.0,0.0,0.0,,,,,,
2025-05-22 04:00:00+00:00,0.5311999917030334,0.5321099758148193,0.5304499864578247,0.5319899916648865,0.0,0.0,0.0,,,,,,
2025-05-22 05:00:00+00:00,0.5319100022315979,0.5321499705314636,0.5309200286865234,0.5317999720573425,0.0,0.0,0.0,,,,,,
2025-05-22 06:00:00+00:00,0.5317599773406982,0.5318999886512756,0.5304399728775024,0.5315200090408325,0.0,0.0,0.0,,,,,,
2025-05-22 07:00:00+00:00,0.531499981880188,0.5320500135421753,0.530709981918335,0.5317599773406982,0.0,0.0,0.0,,,,,,
2025-05-22 08:00:00+00:00,0.5317100286483765,0.5327000021934509,0.5311400294303894,0.5318400263786316,0.0,0.0,0.0,,,,,,
2025-05-22 09:00:00+00:00,0.5318099856376648,0.5318400263786316,0.5300300121307373,0.5309200286865234,0.0,0.0,0.0,,,,,,
2025-05-22 10:00:00+00:00,0.5309100151062012,0.5310199856758118,0.5297399759292603,0.5305600166320801,0.0,0.0,0.0,,,,,,
2025-05-22 11:00:00+00:00,0.5305799841880798,0.5311400294303894,0.5296000242233276,0.5303300023078918,0.0,0.0,0.0,,,,,,
2025-05-22 12:00:00+00:00,0.5303400158882141,0.5313500165939331,0.5292699933052063,0.5312600135803223,0.0,0.0,0.0,,,,,,
2025-05-22 13:00:00+00:00,0.5312100052833557,0.5313900113105774,0.5297999978065491,0.531059980392456,0.0,0.0,0.0,,,,,,
2025-05-22 14:00:00+00:00,0.5310699939727783,0.5318400263786316,0.530269980430603,0.5316299796104431,0.0,0.0,0.0,,,,,,
2025-05-22 15:00:00+00:00,0.5316600203514099,0.5320000052452087,0.5304399728775024,0.5319700241088867,0.0,0.0,0.0,,,,,,
2025-05-22 16:00:00+00:00,0.5319799780845642,0.5321499705314636,0.5307700037956238,0.531499981880188,0.0,0.0,0.0,,,,,,
2025-05-22 17:00:00+00:00,0.5314900279045105,0.5323299765586853,0.530780017375946,0.5321199893951416,0.0,0.0,0.0,,,,,,
2025-05-22 18:00:00+00:00,0.5321199893951416,0.5321999788284302,0.5310900211334229,0.5317400097846985,0.0,0.0,0.0,,,,,,
2025-05-22 19:00:00+00:00,0.5317500233650208,0.5318400263786316,0.5301200151443481,0.5310400128364563,0.0,0.0,0.0,,,,,,
2025-05-22 20:00:00+00:00,0.531029999256134,0.5317299962043762,0.5300899744033813,0.5316799879074097,0.0,0.0,0.0,,,,,,
2025-05-22 21:00:00+00:00,0.5316500067710876,0.532289981842041,0.5302000045776367,0.5310099720954895,0.0,0.0,0.0,,,,,,
2025-05-22 22:00:00+00:00,0.5310199856758118,0.5313500165939331,0.530210018157959,0.5309000015258789,0.0,0.0,0.0,,,,,,
2025-05-22 23:00:00+00:00,0.5308700203895569,0.5310999751091003,0.5300700068473816,0.5308600068092346,0.0,0.0,0.0,,,,,,
2025-05-23 00:00:00+00:00,0.5308200120925903,0.531499981880188,0.5301899909973145,0.5313299894332886,0.0,0.0,0.0,,,,,,
2025-05-23 01:00:00+00:00,0.5313100218772888,0.5318499803543091,0.530489981174469,0.5314099788665771,0.0,0.0,0.0,,,,,,
