timestamp,open,high,low,close
2025-05-06 10:49:07,0.82534,0.82534,0.82534,0.82534
2025-06-04 09:20:33,0.82279,0.82279,0.82279,0.82279
2025-06-04 11:55:10,0.82347,0.82347,0.82347,0.82347
2025-06-04 12:18:40,0.821895,0.821895,0.821895,0.821895
2025-06-06 15:59:32,0.822045,0.822045,0.822045,0.822045
