timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'GBPCAD=X')","('high', 'GBPCAD=X')","('low', 'GBPCAD=X')","('close', 'GBPCAD=X')","('volume', 'GBPCAD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-06 09:00:00+00:00,1.8399100303649905,1.841470003128052,1.8394900560379028,1.8413000106811523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.3599855848337277,1.8562830452919006,-0.5959855848337255,1.8599534747600555,-0.7419855848337243,1.8629199862480164,-0.8599855848337277,1.8658864977359773,-0.977985584833731,1.8701100056171418,-1.1459855848337308,1.8754899501800537,-1.3599855848337277,1.882328010559082,-1.6319855848337286,1.891026425600052,-1.977985584833731,1.8435119619369507,-0.08798558483372677,1.8404800295829773,1.8630306019306182,1.0,78.68614071813462,0.7868614071813462,1,0.0,0.0023149847984312855,0.5,1.0,1.0,0.0,1.850350022315979,1.8754899501800537,-0.3599855848337277,1.3599855848337277,1.3599855848337277,0.0007337401720122205,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 10:00:00+00:00,1.841220021247864,1.84483003616333,1.840690016746521,1.844730019569397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.22354888116497304,1.8562830452919006,-0.45954888116497083,1.8599534747600555,-0.6055488811649697,1.8629199862480164,-0.7235488811649731,1.8658864977359773,-0.8415488811649764,1.8701100056171418,-1.0095488811649762,1.8754899501800537,-1.223548881164973,1.882328010559082,-1.495548881164974,1.891026425600052,-1.8415488811649763,1.8435119619369507,0.048451118835027875,1.8427600264549255,1.8630306019306182,1.0,85.39933444259742,0.8539933444259742,1,0.0,0.0023149847984312855,0.5,1.0,1.0,0.0,1.850350022315979,1.8754899501800537,-0.22354888116497304,1.223548881164973,1.223548881164973,0.0018628191323237786,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 11:00:00+00:00,1.8450299501419067,1.8470900058746336,1.8443700075149536,1.8453999757766724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.19689979088525242,1.8562830452919006,-0.43289979088525027,1.8599534747600555,-0.5788997908852491,1.8629199862480164,-0.6968997908852524,1.8658864977359773,-0.8148997908852558,1.8701100056171418,-0.9828997908852556,1.8754899501800537,-1.1968997908852523,1.882328010559082,-1.4688997908852532,1.891026425600052,-1.8148997908852558,1.8435119619369507,0.07510020911474849,1.8457300066947937,1.8630306019306182,1.0,86.24551416904015,0.8624551416904015,1,0.0,0.0023149847984312855,0.5,1.0,1.0,0.0,1.850350022315979,1.8754899501800537,-0.19689979088525242,1.1968997908852523,1.1968997908852523,0.00036317303896415964,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 12:00:00+00:00,1.8453500270843504,1.849410057067871,1.844670057296753,1.848829984664917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.06046308721649778,1.8562830452919006,-0.2964630872164956,1.8599534747600555,-0.44246308721649447,1.8629199862480164,-0.5604630872164977,1.8658864977359773,-0.6784630872165011,1.8701100056171418,-0.8464630872165009,1.8754899501800537,-1.0604630872164977,1.882328010559082,-1.3324630872164986,1.891026425600052,-1.6784630872165012,1.8435119619369507,0.21153691278350314,1.847040057182312,1.8630306019306182,1.0,89.3928187999536,0.893928187999536,1,1.8398514304842268,0.0023149847984312855,0.00488004304691445,1.0,0.009760086093828946,0.0,1.850350022315979,1.8754899501800537,-0.06046308721649778,1.0604630872164977,1.0604630872164977,0.0018586804667106716,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 13:00:00+00:00,1.8487199544906616,1.8488099575042725,1.8445899486541748,1.8447400331497192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.22315056736008043,1.8562830452919006,-0.45915056736007825,1.8599534747600555,-0.6051505673600771,1.8629199862480164,-0.7231505673600804,1.8658864977359773,-0.8411505673600838,1.8701100056171418,-1.0091505673600836,1.8754899501800537,-1.2231505673600804,1.882328010559082,-1.4951505673600813,1.891026425600052,-1.8411505673600836,1.8435119619369507,0.0488494326399205,1.8466999530792236,1.8630306019306182,1.0,70.23067214815082,0.7023067214815082,1,1.8404028585978918,0.0023149847984312855,0.0023566441073297082,1.0,0.004713288214659439,0.0,1.850350022315979,1.8754899501800537,-0.22315056736008043,1.2231505673600804,1.2231505673600804,-0.002212183677851254,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 14:00:00+00:00,1.8448699712753296,1.8467299938201904,1.8431400060653689,1.8438800573349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.25735813627073956,1.8562830452919006,-0.4933581362707374,1.8599534747600555,-0.6393581362707362,1.8629199862480164,-0.7573581362707396,1.8658864977359773,-0.8753581362707429,1.8701100056171418,-1.0433581362707427,1.8754899501800537,-1.2573581362707396,1.882328010559082,-1.5293581362707405,1.891026425600052,-1.875358136270743,1.8435119619369507,0.014641863729261335,1.8449349999427795,1.8630306019306182,1.0,70.6007599786444,0.706007599786444,1,1.8409614307539803,0.0024585553577966784,0.001585381709884179,1.0,0.0031707634197684076,0.0,1.850350022315979,1.8754899501800537,-0.25735813627073956,1.2573581362707396,1.2573581362707396,-0.0004661772387251073,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 15:00:00+00:00,1.8438700437545776,1.844110012054444,1.8402899503707888,1.8412100076675413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.3635656672467595,1.8562830452919006,-0.5995656672467573,1.8599534747600555,-0.7455656672467562,1.8629199862480164,-0.8635656672467595,1.8658864977359773,-0.9815656672467629,1.8701100056171418,-1.1495656672467627,1.8754899501800537,-1.3635656672467595,1.882328010559082,-1.6355656672467604,1.891026425600052,-1.9815656672467628,1.8435119619369507,-0.09156566724675858,1.8421999812126164,1.8630306019306182,1.0,61.13987309787099,0.6113987309787099,1,1.8412992869104658,0.0026307106018065613,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.3635656672467595,1.3635656672467595,1.3635656672467595,-0.0014480603858896268,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 16:00:00+00:00,1.841189980506897,1.8418099880218504,1.8379600048065183,1.8393900394439693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.43595920128600224,1.8562830452919006,-0.6719592012860001,1.8599534747600555,-0.8179592012859989,1.8629199862480164,-0.9359592012860022,1.8658864977359773,-1.0539592012860055,1.8701100056171418,-1.2219592012860054,1.8754899501800537,-1.4359592012860023,1.882328010559082,-1.7079592012860032,1.891026425600052,-2.0539592012860055,1.8435119619369507,-0.1639592012860013,1.8398849964141843,1.8630306019306182,1.0,54.96430646855217,0.5496430646855217,0,1.8414578608104162,0.0027764269283839,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.43595920128600224,1.4359592012860023,1.4359592012860023,-0.0009884631389102116,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 17:00:00+00:00,1.8395899534225464,1.8424700498580933,1.8391499519348145,1.841349959373474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.35799875764028405,1.8562830452919006,-0.5939987576402819,1.8599534747600555,-0.7399987576402808,1.8629199862480164,-0.857998757640284,1.8658864977359773,-0.9759987576402873,1.8701100056171418,-1.1439987576402872,1.8754899501800537,-1.357998757640284,1.882328010559082,-1.629998757640285,1.891026425600052,-1.9759987576402873,1.8435119619369507,-0.08599875764028313,1.8408100008964539,1.8630306019306182,1.0,57.706827148377606,0.577068271483776,1,1.8417200020381383,0.0029435838971818722,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.35799875764028405,1.357998757640284,1.357998757640284,0.001065527097285468,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 18:00:00+00:00,1.841249942779541,1.8425300121307373,1.840649962425232,1.8420699834823608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.3293580983360915,1.8562830452919006,-0.5653580983360893,1.8599534747600555,-0.7113580983360882,1.8629199862480164,-0.8293580983360915,1.8658864977359773,-0.9473580983360949,1.8701100056171418,-1.1153580983360947,1.8754899501800537,-1.3293580983360915,1.882328010559082,-1.6013580983360924,1.891026425600052,-1.9473580983360947,1.8435119619369507,-0.05735809833609058,1.8415899872779846,1.8630306019306182,1.0,59.06853077383789,0.5906853077383789,1,1.8420371413230896,0.003010732786996008,1.7829260080852943e-05,1.0,3.565852016174098e-05,0.0,1.850350022315979,1.8754899501800537,-0.3293580983360915,1.3293580983360915,1.3293580983360915,0.0003910305616927623,,0.0035344929841704875,0.0,,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 19:00:00+00:00,1.8420900106430047,1.842769980430603,1.8416999578475952,1.842120051383972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.32736652931163723,1.8562830452919006,-0.563366529311635,1.8599534747600555,-0.7093665293116339,1.8629199862480164,-0.8273665293116372,1.8658864977359773,-0.9453665293116406,1.8701100056171418,-1.1133665293116404,1.8754899501800537,-1.3273665293116372,1.882328010559082,-1.5993665293116381,1.891026425600052,-1.9453665293116404,1.8435119619369507,-0.055366529311636305,1.8422349691390991,1.8630306019306182,1.0,60.58474816706161,0.6058474816706161,1,1.8423992906297955,0.0029964447021484535,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.32736652931163723,1.3273665293116372,1.3273665293116372,2.7180238568513815e-05,,0.003451074987962415,0.0,0.0002550005912782538,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 20:00:00+00:00,1.842100024223328,1.8429499864578247,1.8403400182724,1.842829942703247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.2991289256433479,1.8562830452919006,-0.5351289256433457,1.8599534747600555,-0.6811289256433446,1.8629199862480164,-0.7991289256433479,1.8658864977359773,-0.9171289256433512,1.8701100056171418,-1.085128925643351,1.8754899501800537,-1.299128925643348,1.882328010559082,-1.571128925643349,1.891026425600052,-1.9171289256433512,1.8435119619369507,-0.027128925643347002,1.8416450023651123,1.8630306019306182,1.0,59.0276915435238,0.590276915435238,1,1.84269642829895,0.0030135852949960207,7.245599559790124e-05,1.0,0.00014491199119581744,0.0,1.850350022315979,1.8754899501800537,-0.2991289256433479,1.299128925643348,1.2991289256433478,0.00038536647963938186,,0.003291779943975387,0.0,0.00033849477767944336,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 21:00:00+00:00,1.8428900241851809,1.8428900241851809,1.8390300273895264,1.8413100242614744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.3595872710288439,1.8562830452919006,-0.5955872710288417,1.8599534747600555,-0.7415872710288406,1.8629199862480164,-0.8595872710288439,1.8658864977359773,-0.9775872710288472,1.8701100056171418,-1.145587271028847,1.8754899501800537,-1.359587271028844,1.882328010559082,-1.6315872710288448,1.891026425600052,-1.9775872710288471,1.8435119619369507,-0.08758727102884299,1.8409600257873535,1.8630306019306182,1.0,52.921115293033544,0.5292111529303355,0,1.8427935753549847,0.0031121543475560254,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.3595872710288439,1.359587271028844,1.359587271028844,-0.0008247741186271362,,0.0031052269508137975,0.0,0.00024150013923640579,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 22:00:00+00:00,1.84116005897522,1.8419400453567505,1.837339997291565,1.8384100198745728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.47494179402434455,1.8562830452919006,-0.7109417940243423,1.8599534747600555,-0.8569417940243412,1.8629199862480164,-0.9749417940243446,1.8658864977359773,-1.092941794024348,1.8701100056171418,-1.2609417940243477,1.8754899501800537,-1.4749417940243446,1.882328010559082,-1.7469417940243455,1.891026425600052,-2.0929417940243478,1.8435119619369507,-0.20294179402434365,1.8396400213241577,1.8630306019306182,1.0,47.0589038850346,0.47058903885034603,0,1.8426835792405263,0.0033157297543117297,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.47494179402434455,1.4749417940243446,1.4749417940243446,-0.0015749680111933895,,0.003028533196579754,0.0,6.200075149531692e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-06 23:00:00+00:00,1.8381999731063845,1.8389300107955933,1.8374600410461424,1.838619947433472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.4665914296146226,1.8562830452919006,-0.7025914296146204,1.8599534747600555,-0.8485914296146192,1.8629199862480164,-0.9665914296146225,1.8658864977359773,-1.084591429614626,1.8701100056171418,-1.2525914296146257,1.8754899501800537,-1.4665914296146225,1.882328010559082,-1.7385914296146234,1.891026425600052,-2.0845914296146257,1.8435119619369507,-0.19459142961462164,1.838195025920868,1.8630306019306182,1.0,44.64836608775205,0.4464836608775205,-1,1.842492146151406,0.003279302801404712,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.4665914296146226,1.4665914296146225,1.4665914296146225,0.00011418973821375467,,0.0029741627288927264,0.0,4.699826240539551e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-07 00:00:00+00:00,1.838520050048828,1.8396899700164795,1.837120056152344,1.838629961013794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.46619311580973877,1.8562830452919006,-0.7021931158097365,1.8599534747600555,-0.8481931158097354,1.8629199862480164,-0.9661931158097388,1.8658864977359773,-1.0841931158097422,1.8701100056171418,-1.252193115809742,1.8754899501800537,-1.4661931158097388,1.882328010559082,-1.7381931158097397,1.891026425600052,-2.084193115809742,1.8435119619369507,-0.19419311580973786,1.8384050130844116,1.8630306019306182,1.0,35.89234612012696,0.3589234612012696,-1,1.8420564276831488,0.0031671524047851723,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.46619311580973877,1.4661931158097388,1.4661931158097388,5.446248060092529e-06,,0.0029139746888655086,0.0,4.9996376037642065e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-07 01:00:00+00:00,1.838619947433472,1.8402700424194336,1.838330030441284,1.8400499820709229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.4097084248111566,1.8562830452919006,-0.6457084248111544,1.8599534747600555,-0.7917084248111532,1.8629199862480164,-0.9097084248111565,1.8658864977359773,-1.0277084248111599,1.8701100056171418,-1.1957084248111598,1.8754899501800537,-1.4097084248111567,1.882328010559082,-1.6817084248111576,1.891026425600052,-2.02770842481116,1.8435119619369507,-0.13770842481115567,1.8393000364303589,1.8630306019306182,1.0,38.04189692567633,0.38041896925676333,-1,1.8416742852755952,0.0031114390918187207,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.4097084248111566,1.4097084248111567,1.4097084248111567,0.0007723256376970244,,0.002743906571402522,0.0,0.00015000104904161482,neutral,0.5,0.0,0.0,LOW,0
2025-05-07 02:00:00+00:00,1.840019941329956,1.8415499925613403,1.839750051498413,1.8408299684524536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.3786826245086278,1.8562830452919006,-0.6146826245086255,1.8599534747600555,-0.7606826245086244,1.8629199862480164,-0.8786826245086278,1.8658864977359773,-0.9966826245086311,1.8701100056171418,-1.1646826245086308,1.8754899501800537,-1.3786826245086277,1.882328010559082,-1.6506826245086286,1.891026425600052,-1.996682624508631,1.8435119619369507,-0.10668262450862684,1.8406500220298767,1.8630306019306182,1.0,29.715695105217307,0.29715695105217305,-1,1.8411028555461335,0.0029014348983765125,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.3786826245086278,1.3786826245086277,1.3786826245086279,0.0004238941274046226,,0.002660780347847783,0.0,0.0001079976558686635,neutral,0.5,0.0,0.0,LOW,0
2025-05-07 03:00:00+00:00,1.840839982032776,1.84128999710083,1.839840054512024,1.8403899669647217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850350022315979,-0.39618472276885,1.8562830452919006,-0.6321847227688477,1.8599534747600555,-0.7781847227688466,1.8629199862480164,-0.89618472276885,1.8658864977359773,-1.0141847227688532,1.8701100056171418,-1.1821847227688531,1.8754899501800537,-1.39618472276885,1.882328010559082,-1.6681847227688509,1.891026425600052,-2.0141847227688534,1.8435119619369507,-0.12418472276884905,1.840565025806427,1.8630306019306182,1.0,36.46506383389168,0.3646506383389168,-1,1.8407921365329194,0.0027021425110953672,0.0,1.0,0.0,0.0,1.850350022315979,1.8754899501800537,-0.39618472276885,1.39618472276885,1.39618472276885,-0.00023902342708048696,,0.002646634197974034,0.0,2.2000074386463453e-05,neutral,0.5,0.0,0.0,LOW,0
